chrom1	chrom2	policy	selected_swap_code	selected_swap1	selected_swap2	flip_source	n_eval_contacts	top1_accuracy	same_cross_accuracy	pmax_threshold_accuracy	pmax_threshold_recall
chr3	chr5	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	690	0.231884058	0.515942029	0.223194748	0.147826087
chr3	chr5	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	690	0.217391304	0.484057971	0.225382932	0.149275362
chr3	chr5	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	690	0.231884058	0.515942029	0.223194748	0.147826087
chr3	chr5	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	690	0.231884058	0.515942029	0.223194748	0.147826087
chr3	chr6	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	683	0.213762811	0.478770132	0.217868339	0.203513909
chr3	chr6	pair_independent_4state_oracle	1	0	1	snp_truth_oracle	683	0.284040996	0.521229868	0.29153605	0.272327965
chr3	chr6	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	683	0.213762811	0.478770132	0.217868339	0.203513909
chr3	chr6	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	683	0.213762811	0.478770132	0.217868339	0.203513909
chr3	chr6	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	683	0.213762811	0.478770132	0.217868339	0.203513909
chr3	chr6	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	683	0.213762811	0.478770132	0.217868339	0.203513909
chr3	chr6	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	683	0.213762811	0.478770132	0.217868339	0.203513909
chr3	chr6	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	683	0.213762811	0.478770132	0.217868339	0.203513909
chr3	chr6	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	683	0.213762811	0.478770132	0.217868339	0.203513909
chr3	chr6	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	683	0.284040996	0.521229868	0.29153605	0.272327965
chr3	chr7	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	2113	0.390913393	0.667297681	0.493706294	0.167061051
chr3	chr7	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	2113	0.390913393	0.667297681	0.493706294	0.167061051
chr3	chr7	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	2113	0.390913393	0.667297681	0.493706294	0.167061051
chr3	chr7	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	2113	0.390913393	0.667297681	0.493706294	0.167061051
chr3	chr7	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	2113	0.390913393	0.667297681	0.493706294	0.167061051
chr3	chr7	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	2113	0.390913393	0.667297681	0.493706294	0.167061051
chr3	chr7	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	2113	0.390913393	0.667297681	0.493706294	0.167061051
chr3	chr7	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	2113	0.390913393	0.667297681	0.493706294	0.167061051
chr3	chr7	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	2113	0.390913393	0.667297681	0.493706294	0.167061051
chr3	chr7	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	2113	0.390913393	0.667297681	0.493706294	0.167061051
chr3	chr8	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	1041	0.166186359	0.316042267	0.159340659	0.111431316
chr3	chr8	pair_independent_4state_oracle	2	1	0	snp_truth_oracle	1041	0.3506244	0.683957733	0.313186813	0.219020173
chr3	chr8	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	1041	0.166186359	0.316042267	0.159340659	0.111431316
chr3	chr8	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1041	0.166186359	0.316042267	0.159340659	0.111431316
chr3	chr8	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1041	0.166186359	0.316042267	0.159340659	0.111431316
chr3	chr8	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1041	0.166186359	0.316042267	0.159340659	0.111431316
chr3	chr8	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	1041	0.334293948	0.683957733	0.373626374	0.261287224
chr3	chr8	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	1041	0.334293948	0.683957733	0.373626374	0.261287224
chr3	chr8	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	1041	0.334293948	0.683957733	0.373626374	0.261287224
chr3	chr8	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	1041	0.334293948	0.683957733	0.373626374	0.261287224
chr3	chr9	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	528	0.274621212	0.488636364	0.308270677	0.15530303
chr3	chr9	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	528	0.274621212	0.488636364	0.308270677	0.15530303
chr3	chr9	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	528	0.274621212	0.488636364	0.308270677	0.15530303
chr3	chr9	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	528	0.274621212	0.488636364	0.308270677	0.15530303
chr3	chr9	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	528	0.274621212	0.488636364	0.308270677	0.15530303
chr3	chr9	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	528	0.274621212	0.488636364	0.308270677	0.15530303
chr3	chr9	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	528	0.259469697	0.511363636	0.240601504	0.121212121
chr3	chr9	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	528	0.274621212	0.488636364	0.308270677	0.15530303
chr3	chr9	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	528	0.259469697	0.511363636	0.240601504	0.121212121
chr3	chr9	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	528	0.259469697	0.511363636	0.240601504	0.121212121
chr3	chr10	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	665	0.24962406	0.472180451	0.260869565	0.0360902256
chr3	chr10	pair_independent_4state_oracle	1	0	1	snp_truth_oracle	665	0.27518797	0.527819549	0.315217391	0.0436090226
chr3	chr10	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	665	0.24962406	0.472180451	0.260869565	0.0360902256
chr3	chr10	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	665	0.24962406	0.472180451	0.260869565	0.0360902256
chr3	chr10	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	665	0.24962406	0.472180451	0.260869565	0.0360902256
chr3	chr10	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	665	0.24962406	0.472180451	0.260869565	0.0360902256
chr3	chr10	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	665	0.24962406	0.472180451	0.260869565	0.0360902256
chr3	chr10	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	665	0.27518797	0.527819549	0.315217391	0.0436090226
chr3	chr10	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	665	0.24962406	0.472180451	0.260869565	0.0360902256
chr3	chr10	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	665	0.24962406	0.472180451	0.260869565	0.0360902256
chr3	chr11	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	772	0.17746114	0.408031088	0.178714859	0.115284974
chr3	chr11	pair_independent_4state_oracle	1	0	1	snp_truth_oracle	772	0.357512953	0.591968912	0.357429719	0.230569948
chr3	chr11	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	772	0.17746114	0.408031088	0.178714859	0.115284974
chr3	chr11	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	772	0.17746114	0.408031088	0.178714859	0.115284974
chr3	chr11	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	772	0.17746114	0.408031088	0.178714859	0.115284974
chr3	chr11	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	772	0.17746114	0.408031088	0.178714859	0.115284974
chr3	chr11	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	772	0.17746114	0.408031088	0.178714859	0.115284974
chr3	chr11	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	772	0.17746114	0.408031088	0.178714859	0.115284974
chr3	chr11	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	772	0.17746114	0.408031088	0.178714859	0.115284974
chr3	chr11	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	772	0.17746114	0.408031088	0.178714859	0.115284974
chr3	chr12	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	1358	0.559646539	0.779086892	0.809034908	0.290132548
chr3	chr12	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	1358	0.559646539	0.779086892	0.809034908	0.290132548
chr3	chr12	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	1358	0.559646539	0.779086892	0.809034908	0.290132548
chr3	chr12	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1358	0.559646539	0.779086892	0.809034908	0.290132548
chr3	chr12	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1358	0.559646539	0.779086892	0.809034908	0.290132548
chr3	chr12	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1358	0.559646539	0.779086892	0.809034908	0.290132548
chr3	chr12	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	1358	0.114874816	0.220913108	0.0287474333	0.0103092784
chr3	chr12	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	1358	0.114874816	0.220913108	0.0287474333	0.0103092784
chr3	chr12	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	1358	0.114874816	0.220913108	0.0287474333	0.0103092784
chr3	chr12	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	1358	0.114874816	0.220913108	0.0287474333	0.0103092784
chr3	chr13	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	1063	0.535277516	0.683913452	0.576429405	0.464722484
chr3	chr13	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	1063	0.535277516	0.683913452	0.576429405	0.464722484
chr3	chr13	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	1063	0.535277516	0.683913452	0.576429405	0.464722484
chr3	chr13	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1063	0.535277516	0.683913452	0.576429405	0.464722484
chr3	chr13	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1063	0.535277516	0.683913452	0.576429405	0.464722484
chr3	chr13	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1063	0.535277516	0.683913452	0.576429405	0.464722484
chr3	chr13	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	1063	0.19943556	0.316086548	0.185530922	0.14957667
chr3	chr13	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	1063	0.535277516	0.683913452	0.576429405	0.464722484
chr3	chr13	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	1063	0.19943556	0.316086548	0.185530922	0.14957667
chr3	chr13	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	1063	0.19943556	0.316086548	0.185530922	0.14957667
chr3	chr14	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	660	0.203030303	0.43030303	0.189320388	0.0590909091
chr3	chr14	pair_independent_4state_oracle	2	1	0	snp_truth_oracle	660	0.427272727	0.56969697	0.514563107	0.160606061
chr3	chr14	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	660	0.203030303	0.43030303	0.189320388	0.0590909091
chr3	chr14	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	660	0.203030303	0.43030303	0.189320388	0.0590909091
chr3	chr14	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	660	0.203030303	0.43030303	0.189320388	0.0590909091
chr3	chr14	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	660	0.203030303	0.43030303	0.189320388	0.0590909091
chr3	chr14	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	660	0.203030303	0.43030303	0.189320388	0.0590909091
chr3	chr14	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	660	0.142424242	0.56969697	0.106796117	0.0333333333
chr3	chr14	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	660	0.203030303	0.43030303	0.189320388	0.0590909091
chr3	chr14	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	660	0.203030303	0.43030303	0.189320388	0.0590909091
chr3	chr15	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	607	0.172981878	0.362438221	0.0852272727	0.0247116969
chr3	chr15	pair_independent_4state_oracle	2	1	0	snp_truth_oracle	607	0.490939044	0.637561779	0.755681818	0.219110379
chr3	chr15	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	607	0.172981878	0.362438221	0.0852272727	0.0247116969
chr3	chr15	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	607	0.172981878	0.362438221	0.0852272727	0.0247116969
chr3	chr15	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	607	0.172981878	0.362438221	0.0852272727	0.0247116969
chr3	chr15	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	607	0.172981878	0.362438221	0.0852272727	0.0247116969
chr3	chr15	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	607	0.172981878	0.362438221	0.0852272727	0.0247116969
chr3	chr15	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	607	0.172981878	0.362438221	0.0852272727	0.0247116969
chr3	chr15	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	607	0.172981878	0.362438221	0.0852272727	0.0247116969
chr3	chr15	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	607	0.172981878	0.362438221	0.0852272727	0.0247116969
chr3	chr16	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	340	0.202941176	0.458823529	0.205047319	0.191176471
chr3	chr16	pair_independent_4state_oracle	2	1	0	snp_truth_oracle	340	0.285294118	0.541176471	0.287066246	0.267647059
chr3	chr16	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	340	0.202941176	0.458823529	0.205047319	0.191176471
chr3	chr16	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	340	0.202941176	0.458823529	0.205047319	0.191176471
chr3	chr16	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	340	0.202941176	0.458823529	0.205047319	0.191176471
chr3	chr16	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	340	0.202941176	0.458823529	0.205047319	0.191176471
chr3	chr16	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	340	0.202941176	0.458823529	0.205047319	0.191176471
chr3	chr16	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	340	0.202941176	0.458823529	0.205047319	0.191176471
chr3	chr16	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	340	0.202941176	0.458823529	0.205047319	0.191176471
chr3	chr16	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	340	0.255882353	0.541176471	0.249211356	0.232352941
chr3	chr17	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	566	0.362190813	0.54770318	0.586538462	0.107773852
chr3	chr17	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	566	0.362190813	0.54770318	0.586538462	0.107773852
chr3	chr17	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	566	0.362190813	0.54770318	0.586538462	0.107773852
chr3	chr17	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	566	0.362190813	0.54770318	0.586538462	0.107773852
chr3	chr17	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	566	0.362190813	0.54770318	0.586538462	0.107773852
chr3	chr17	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	566	0.362190813	0.54770318	0.586538462	0.107773852
chr3	chr17	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	566	0.234982332	0.45229682	0.105769231	0.019434629
chr3	chr17	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	566	0.362190813	0.54770318	0.586538462	0.107773852
chr3	chr17	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	566	0.234982332	0.45229682	0.105769231	0.019434629
chr3	chr17	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	566	0.234982332	0.45229682	0.105769231	0.019434629
chr3	chr18	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	763	0.580602883	0.697247706	0.685224839	0.419397117
chr3	chr18	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	763	0.580602883	0.697247706	0.685224839	0.419397117
chr3	chr18	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	763	0.580602883	0.697247706	0.685224839	0.419397117
chr3	chr18	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	763	0.580602883	0.697247706	0.685224839	0.419397117
chr3	chr18	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	763	0.580602883	0.697247706	0.685224839	0.419397117
chr3	chr18	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	763	0.580602883	0.697247706	0.685224839	0.419397117
chr3	chr18	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	763	0.580602883	0.697247706	0.685224839	0.419397117
chr3	chr18	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	763	0.128440367	0.302752294	0.102783726	0.0629095675
chr3	chr18	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	763	0.580602883	0.697247706	0.685224839	0.419397117
chr3	chr18	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	763	0.580602883	0.697247706	0.685224839	0.419397117
chr3	chr19	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	464	0.357758621	0.584051724	0.411067194	0.224137931
chr3	chr19	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	464	0.357758621	0.584051724	0.411067194	0.224137931
chr3	chr19	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	464	0.357758621	0.584051724	0.411067194	0.224137931
chr3	chr19	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	464	0.357758621	0.584051724	0.411067194	0.224137931
chr3	chr19	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	464	0.357758621	0.584051724	0.411067194	0.224137931
chr3	chr19	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	464	0.357758621	0.584051724	0.411067194	0.224137931
chr3	chr19	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	464	0.357758621	0.584051724	0.411067194	0.224137931
chr3	chr19	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	464	0.189655172	0.415948276	0.185770751	0.101293103
chr3	chr19	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	464	0.357758621	0.584051724	0.411067194	0.224137931
chr3	chr19	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	464	0.357758621	0.584051724	0.411067194	0.224137931
chr3	chrX	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	405	0.234567901	0.511111111	0.35	0.0691358025
chr3	chrX	pair_independent_4state_oracle	3	1	1	snp_truth_oracle	405	0.27654321	0.511111111	0.2375	0.0469135802
chr3	chrX	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	405	0.234567901	0.511111111	0.35	0.0691358025
chr3	chrX	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	405	0.234567901	0.511111111	0.35	0.0691358025
chr3	chrX	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	405	0.234567901	0.511111111	0.35	0.0691358025
chr3	chrX	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	405	0.234567901	0.511111111	0.35	0.0691358025
chr3	chrX	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	405	0.261728395	0.488888889	0.1875	0.037037037
chr3	chrX	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	405	0.261728395	0.488888889	0.1875	0.037037037
chr3	chrX	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	405	0.261728395	0.488888889	0.1875	0.037037037
chr3	chrX	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	405	0.261728395	0.488888889	0.1875	0.037037037
chr4	chr5	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	1849	0.193618172	0.294213088	0.152490421	0.107625744
chr4	chr5	pair_independent_4state_oracle	1	0	1	snp_truth_oracle	1849	0.618171985	0.705786912	0.736398467	0.5197404
chr4	chr5	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	1849	0.193618172	0.294213088	0.152490421	0.107625744
chr4	chr5	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1849	0.193618172	0.294213088	0.152490421	0.107625744
chr4	chr5	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1849	0.193618172	0.294213088	0.152490421	0.107625744
chr4	chr5	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1849	0.193618172	0.294213088	0.152490421	0.107625744
chr4	chr5	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	1849	0.193618172	0.294213088	0.152490421	0.107625744
chr4	chr5	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	1849	0.193618172	0.294213088	0.152490421	0.107625744
chr4	chr5	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	1849	0.618171985	0.705786912	0.736398467	0.5197404
chr4	chr5	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	1849	0.618171985	0.705786912	0.736398467	0.5197404
chr4	chr6	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	741	0.365721997	0.585695007	0.375	0.279352227
chr4	chr6	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	741	0.365721997	0.585695007	0.375	0.279352227
chr4	chr6	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	741	0.365721997	0.585695007	0.375	0.279352227
chr4	chr6	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	741	0.365721997	0.585695007	0.375	0.279352227
chr4	chr6	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	741	0.365721997	0.585695007	0.375	0.279352227
chr4	chr6	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	741	0.365721997	0.585695007	0.375	0.279352227
chr4	chr6	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	741	0.365721997	0.585695007	0.375	0.279352227
chr4	chr6	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	741	0.365721997	0.585695007	0.375	0.279352227
chr4	chr6	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	741	0.365721997	0.585695007	0.375	0.279352227
chr4	chr6	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	741	0.365721997	0.585695007	0.375	0.279352227
chr4	chr7	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	1423	0.18341532	0.318341532	0.113500597	0.0667603654
chr4	chr7	pair_independent_4state_oracle	1	0	1	snp_truth_oracle	1423	0.412508784	0.681658468	0.455197133	0.267744202
chr4	chr7	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	1423	0.18341532	0.318341532	0.113500597	0.0667603654
chr4	chr7	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1423	0.18341532	0.318341532	0.113500597	0.0667603654
chr4	chr7	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1423	0.18341532	0.318341532	0.113500597	0.0667603654
chr4	chr7	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	1423	0.18341532	0.318341532	0.113500597	0.0667603654
chr4	chr7	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	1423	0.18341532	0.318341532	0.113500597	0.0667603654
chr4	chr7	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	1423	0.412508784	0.681658468	0.455197133	0.267744202
chr4	chr7	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	1423	0.18341532	0.318341532	0.113500597	0.0667603654
chr4	chr7	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	1423	0.18341532	0.318341532	0.113500597	0.0667603654
chr4	chr8	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	623	0.317817014	0.495987159	0.357142857	0.0160513644
chr4	chr8	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	623	0.317817014	0.495987159	0.357142857	0.0160513644
chr4	chr8	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	623	0.317817014	0.495987159	0.357142857	0.0160513644
chr4	chr8	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	623	0.317817014	0.495987159	0.357142857	0.0160513644
chr4	chr8	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	623	0.317817014	0.495987159	0.357142857	0.0160513644
chr4	chr8	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	623	0.317817014	0.495987159	0.357142857	0.0160513644
chr4	chr8	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	623	0.221508828	0.504012841	0.285714286	0.0128410915
chr4	chr8	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	623	0.317817014	0.495987159	0.357142857	0.0160513644
chr4	chr8	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	623	0.221508828	0.504012841	0.285714286	0.0128410915
chr4	chr8	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	623	0.221508828	0.504012841	0.285714286	0.0128410915
chr4	chr9	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	718	0.250696379	0.586350975	0.284153005	0.0724233983
