coarse_chr	coarse_bid	coarse_start	coarse_end	fine_bid	fine_start	fine_end	child_index	n_children_for_coarse	child_offset_bp
chr2	342	147000000	148000000	1712	147000000	147200000	0	5	0
chr2	342	147000000	148000000	1713	147200000	147400000	1	5	200000
chr2	342	147000000	148000000	1714	147400000	147600000	2	5	400000
chr2	342	147000000	148000000	1715	147600000	147800000	3	5	600000
chr2	342	147000000	148000000	1716	147800000	148000000	4	5	800000
chr2	343	148000000	149000000	1717	148000000	148200000	0	5	0
chr2	343	148000000	149000000	1718	148200000	148400000	1	5	200000
chr2	343	148000000	149000000	1719	148400000	148600000	2	5	400000
chr2	343	148000000	149000000	1720	148600000	148800000	3	5	600000
chr2	343	148000000	149000000	1721	148800000	149000000	4	5	800000
chr2	344	149000000	150000000	1722	149000000	149200000	0	5	0
chr2	344	149000000	150000000	1723	149200000	149400000	1	5	200000
chr2	344	149000000	150000000	1724	149400000	149600000	2	5	400000
chr2	344	149000000	150000000	1725	149600000	149800000	3	5	600000
chr2	344	149000000	150000000	1726	149800000	150000000	4	5	800000
chr2	345	150000000	151000000	1727	150000000	150200000	0	5	0
chr2	345	150000000	151000000	1728	150200000	150400000	1	5	200000
chr2	345	150000000	151000000	1729	150400000	150600000	2	5	400000
chr2	345	150000000	151000000	1730	150600000	150800000	3	5	600000
chr2	345	150000000	151000000	1731	150800000	151000000	4	5	800000
chr2	346	151000000	152000000	1732	151000000	151200000	0	5	0
chr2	346	151000000	152000000	1733	151200000	151400000	1	5	200000
chr2	346	151000000	152000000	1734	151400000	151600000	2	5	400000
chr2	346	151000000	152000000	1735	151600000	151800000	3	5	600000
chr2	346	151000000	152000000	1736	151800000	152000000	4	5	800000
chr2	347	152000000	153000000	1737	152000000	152200000	0	5	0
chr2	347	152000000	153000000	1738	152200000	152400000	1	5	200000
chr2	347	152000000	153000000	1739	152400000	152600000	2	5	400000
chr2	347	152000000	153000000	1740	152600000	152800000	3	5	600000
chr2	347	152000000	153000000	1741	152800000	153000000	4	5	800000
chr2	348	153000000	154000000	1742	153000000	153200000	0	5	0
chr2	348	153000000	154000000	1743	153200000	153400000	1	5	200000
chr2	348	153000000	154000000	1744	153400000	153600000	2	5	400000
chr2	348	153000000	154000000	1745	153600000	153800000	3	5	600000
chr2	348	153000000	154000000	1746	153800000	154000000	4	5	800000
chr2	349	154000000	155000000	1747	154000000	154200000	0	5	0
chr2	349	154000000	155000000	1748	154200000	154400000	1	5	200000
chr2	349	154000000	155000000	1749	154400000	154600000	2	5	400000
chr2	349	154000000	155000000	1750	154600000	154800000	3	5	600000
chr2	349	154000000	155000000	1751	154800000	155000000	4	5	800000
chr2	350	155000000	156000000	1752	155000000	155200000	0	5	0
chr2	350	155000000	156000000	1753	155200000	155400000	1	5	200000
chr2	350	155000000	156000000	1754	155400000	155600000	2	5	400000
chr2	350	155000000	156000000	1755	155600000	155800000	3	5	600000
chr2	350	155000000	156000000	1756	155800000	156000000	4	5	800000
chr2	351	156000000	157000000	1757	156000000	156200000	0	5	0
chr2	351	156000000	157000000	1758	156200000	156400000	1	5	200000
chr2	351	156000000	157000000	1759	156400000	156600000	2	5	400000
chr2	351	156000000	157000000	1760	156600000	156800000	3	5	600000
chr2	351	156000000	157000000	1761	156800000	157000000	4	5	800000
chr2	352	157000000	158000000	1762	157000000	157200000	0	5	0
chr2	352	157000000	158000000	1763	157200000	157400000	1	5	200000
chr2	352	157000000	158000000	1764	157400000	157600000	2	5	400000
chr2	352	157000000	158000000	1765	157600000	157800000	3	5	600000
chr2	352	157000000	158000000	1766	157800000	158000000	4	5	800000
chr2	353	158000000	159000000	1767	158000000	158200000	0	5	0
chr2	353	158000000	159000000	1768	158200000	158400000	1	5	200000
chr2	353	158000000	159000000	1769	158400000	158600000	2	5	400000
chr2	353	158000000	159000000	1770	158600000	158800000	3	5	600000
chr2	353	158000000	159000000	1771	158800000	159000000	4	5	800000
chr2	354	159000000	160000000	1772	159000000	159200000	0	5	0
chr2	354	159000000	160000000	1773	159200000	159400000	1	5	200000
chr2	354	159000000	160000000	1774	159400000	159600000	2	5	400000
chr2	354	159000000	160000000	1775	159600000	159800000	3	5	600000
chr2	354	159000000	160000000	1776	159800000	160000000	4	5	800000
chr2	355	160000000	161000000	1777	160000000	160200000	0	5	0
chr2	355	160000000	161000000	1778	160200000	160400000	1	5	200000
chr2	355	160000000	161000000	1779	160400000	160600000	2	5	400000
chr2	355	160000000	161000000	1780	160600000	160800000	3	5	600000
chr2	355	160000000	161000000	1781	160800000	161000000	4	5	800000
chr2	356	161000000	162000000	1782	161000000	161200000	0	5	0
chr2	356	161000000	162000000	1783	161200000	161400000	1	5	200000
chr2	356	161000000	162000000	1784	161400000	161600000	2	5	400000
chr2	356	161000000	162000000	1785	161600000	161800000	3	5	600000
chr2	356	161000000	162000000	1786	161800000	162000000	4	5	800000
chr2	357	162000000	163000000	1787	162000000	162200000	0	5	0
chr2	357	162000000	163000000	1788	162200000	162400000	1	5	200000
chr2	357	162000000	163000000	1789	162400000	162600000	2	5	400000
chr2	357	162000000	163000000	1790	162600000	162800000	3	5	600000
chr2	357	162000000	163000000	1791	162800000	163000000	4	5	800000
chr2	358	163000000	164000000	1792	163000000	163200000	0	5	0
chr2	358	163000000	164000000	1793	163200000	163400000	1	5	200000
chr2	358	163000000	164000000	1794	163400000	163600000	2	5	400000
chr2	358	163000000	164000000	1795	163600000	163800000	3	5	600000
chr2	358	163000000	164000000	1796	163800000	164000000	4	5	800000
chr2	359	164000000	165000000	1797	164000000	164200000	0	5	0
chr2	359	164000000	165000000	1798	164200000	164400000	1	5	200000
chr2	359	164000000	165000000	1799	164400000	164600000	2	5	400000
chr2	359	164000000	165000000	1800	164600000	164800000	3	5	600000
chr2	359	164000000	165000000	1801	164800000	165000000	4	5	800000
chr2	360	165000000	166000000	1802	165000000	165200000	0	5	0
chr2	360	165000000	166000000	1803	165200000	165400000	1	5	200000
chr2	360	165000000	166000000	1804	165400000	165600000	2	5	400000
chr2	360	165000000	166000000	1805	165600000	165800000	3	5	600000
chr2	360	165000000	166000000	1806	165800000	166000000	4	5	800000
chr2	361	166000000	167000000	1807	166000000	166200000	0	5	0
chr2	361	166000000	167000000	1808	166200000	166400000	1	5	200000
chr2	361	166000000	167000000	1809	166400000	166600000	2	5	400000
chr2	361	166000000	167000000	1810	166600000	166800000	3	5	600000
chr2	361	166000000	167000000	1811	166800000	167000000	4	5	800000
chr2	362	167000000	168000000	1812	167000000	167200000	0	5	0
chr2	362	167000000	168000000	1813	167200000	167400000	1	5	200000
chr2	362	167000000	168000000	1814	167400000	167600000	2	5	400000
chr2	362	167000000	168000000	1815	167600000	167800000	3	5	600000
chr2	362	167000000	168000000	1816	167800000	168000000	4	5	800000
chr2	363	168000000	169000000	1817	168000000	168200000	0	5	0
chr2	363	168000000	169000000	1818	168200000	168400000	1	5	200000
chr2	363	168000000	169000000	1819	168400000	168600000	2	5	400000
chr2	363	168000000	169000000	1820	168600000	168800000	3	5	600000
chr2	363	168000000	169000000	1821	168800000	169000000	4	5	800000
chr2	364	169000000	170000000	1822	169000000	169200000	0	5	0
chr2	364	169000000	170000000	1823	169200000	169400000	1	5	200000
chr2	364	169000000	170000000	1824	169400000	169600000	2	5	400000
chr2	364	169000000	170000000	1825	169600000	169800000	3	5	600000
chr2	364	169000000	170000000	1826	169800000	170000000	4	5	800000
chr2	365	170000000	171000000	1827	170000000	170200000	0	5	0
chr2	365	170000000	171000000	1828	170200000	170400000	1	5	200000
chr2	365	170000000	171000000	1829	170400000	170600000	2	5	400000
chr2	365	170000000	171000000	1830	170600000	170800000	3	5	600000
chr2	365	170000000	171000000	1831	170800000	171000000	4	5	800000
chr2	366	171000000	172000000	1832	171000000	171200000	0	5	0
chr2	366	171000000	172000000	1833	171200000	171400000	1	5	200000
chr2	366	171000000	172000000	1834	171400000	171600000	2	5	400000
chr2	366	171000000	172000000	1835	171600000	171800000	3	5	600000
chr2	366	171000000	172000000	1836	171800000	172000000	4	5	800000
chr2	367	172000000	173000000	1837	172000000	172200000	0	5	0
chr2	367	172000000	173000000	1838	172200000	172400000	1	5	200000
chr2	367	172000000	173000000	1839	172400000	172600000	2	5	400000
chr2	367	172000000	173000000	1840	172600000	172800000	3	5	600000
chr2	367	172000000	173000000	1841	172800000	173000000	4	5	800000
chr2	368	173000000	174000000	1842	173000000	173200000	0	5	0
chr2	368	173000000	174000000	1843	173200000	173400000	1	5	200000
chr2	368	173000000	174000000	1844	173400000	173600000	2	5	400000
chr2	368	173000000	174000000	1845	173600000	173800000	3	5	600000
chr2	368	173000000	174000000	1846	173800000	174000000	4	5	800000
chr2	369	174000000	175000000	1847	174000000	174200000	0	5	0
chr2	369	174000000	175000000	1848	174200000	174400000	1	5	200000
chr2	369	174000000	175000000	1849	174400000	174600000	2	5	400000
chr2	369	174000000	175000000	1850	174600000	174800000	3	5	600000
chr2	369	174000000	175000000	1851	174800000	175000000	4	5	800000
chr2	370	175000000	176000000	1852	175000000	175200000	0	5	0
chr2	370	175000000	176000000	1853	175200000	175400000	1	5	200000
chr2	370	175000000	176000000	1854	175400000	175600000	2	5	400000
chr2	370	175000000	176000000	1855	175600000	175800000	3	5	600000
chr2	370	175000000	176000000	1856	175800000	176000000	4	5	800000
chr2	371	176000000	177000000	1857	176000000	176200000	0	5	0
chr2	371	176000000	177000000	1858	176200000	176400000	1	5	200000
chr2	371	176000000	177000000	1859	176400000	176600000	2	5	400000
chr2	371	176000000	177000000	1860	176600000	176800000	3	5	600000
chr2	371	176000000	177000000	1861	176800000	177000000	4	5	800000
chr2	372	177000000	178000000	1862	177000000	177200000	0	5	0
chr2	372	177000000	178000000	1863	177200000	177400000	1	5	200000
chr2	372	177000000	178000000	1864	177400000	177600000	2	5	400000
chr2	372	177000000	178000000	1865	177600000	177800000	3	5	600000
chr2	372	177000000	178000000	1866	177800000	178000000	4	5	800000
chr2	373	178000000	179000000	1867	178000000	178200000	0	5	0
chr2	373	178000000	179000000	1868	178200000	178400000	1	5	200000
chr2	373	178000000	179000000	1869	178400000	178600000	2	5	400000
chr2	373	178000000	179000000	1870	178600000	178800000	3	5	600000
chr2	373	178000000	179000000	1871	178800000	179000000	4	5	800000
chr2	374	179000000	180000000	1872	179000000	179200000	0	5	0
chr2	374	179000000	180000000	1873	179200000	179400000	1	5	200000
chr2	374	179000000	180000000	1874	179400000	179600000	2	5	400000
chr2	374	179000000	180000000	1875	179600000	179800000	3	5	600000
chr2	374	179000000	180000000	1876	179800000	180000000	4	5	800000
chr2	375	180000000	181000000	1877	180000000	180200000	0	5	0
chr2	375	180000000	181000000	1878	180200000	180400000	1	5	200000
chr2	375	180000000	181000000	1879	180400000	180600000	2	5	400000
chr2	375	180000000	181000000	1880	180600000	180800000	3	5	600000
chr2	375	180000000	181000000	1881	180800000	181000000	4	5	800000
chr2	376	181000000	182113224	1882	181000000	181200000	0	6	0
chr2	376	181000000	182113224	1883	181200000	181400000	1	6	200000
chr2	376	181000000	182113224	1884	181400000	181600000	2	6	400000
chr2	376	181000000	182113224	1885	181600000	181800000	3	6	600000
chr2	376	181000000	182113224	1886	181800000	182000000	4	6	800000
chr2	376	181000000	182113224	1887	182000000	182113224	5	6	1000000
chr3	377	0	1000000	1888	0	200000	0	5	0
chr3	377	0	1000000	1889	200000	400000	1	5	200000
chr3	377	0	1000000	1890	400000	600000	2	5	400000
chr3	377	0	1000000	1891	600000	800000	3	5	600000
chr3	377	0	1000000	1892	800000	1000000	4	5	800000
chr3	378	1000000	2000000	1893	1000000	1200000	0	5	0
chr3	378	1000000	2000000	1894	1200000	1400000	1	5	200000
chr3	378	1000000	2000000	1895	1400000	1600000	2	5	400000
chr3	378	1000000	2000000	1896	1600000	1800000	3	5	600000
chr3	378	1000000	2000000	1897	1800000	2000000	4	5	800000
chr3	379	2000000	3000000	1898	2000000	2200000	0	5	0
chr3	379	2000000	3000000	1899	2200000	2400000	1	5	200000
chr3	379	2000000	3000000	1900	2400000	2600000	2	5	400000
chr3	379	2000000	3000000	1901	2600000	2800000	3	5	600000
chr3	379	2000000	3000000	1902	2800000	3000000	4	5	800000
chr3	380	3000000	4000000	1903	3000000	3200000	0	5	0
chr3	380	3000000	4000000	1904	3200000	3400000	1	5	200000
chr3	380	3000000	4000000	1905	3400000	3600000	2	5	400000
chr3	380	3000000	4000000	1906	3600000	3800000	3	5	600000
chr3	380	3000000	4000000	1907	3800000	4000000	4	5	800000
chr3	381	4000000	5000000	1908	4000000	4200000	0	5	0
chr3	381	4000000	5000000	1909	4200000	4400000	1	5	200000
chr3	381	4000000	5000000	1910	4400000	4600000	2	5	400000
chr3	381	4000000	5000000	1911	4600000	4800000	3	5	600000
chr3	381	4000000	5000000	1912	4800000	5000000	4	5	800000
chr3	382	5000000	6000000	1913	5000000	5200000	0	5	0
chr3	382	5000000	6000000	1914	5200000	5400000	1	5	200000
chr3	382	5000000	6000000	1915	5400000	5600000	2	5	400000
chr3	382	5000000	6000000	1916	5600000	5800000	3	5	600000
chr3	382	5000000	6000000	1917	5800000	6000000	4	5	800000
chr3	383	6000000	7000000	1918	6000000	6200000	0	5	0
chr3	383	6000000	7000000	1919	6200000	6400000	1	5	200000
chr3	383	6000000	7000000	1920	6400000	6600000	2	5	400000
chr3	383	6000000	7000000	1921	6600000	6800000	3	5	600000
chr3	383	6000000	7000000	1922	6800000	7000000	4	5	800000
chr3	384	7000000	8000000	1923	7000000	7200000	0	5	0
chr3	384	7000000	8000000	1924	7200000	7400000	1	5	200000
chr3	384	7000000	8000000	1925	7400000	7600000	2	5	400000
chr3	384	7000000	8000000	1926	7600000	7800000	3	5	600000
chr3	384	7000000	8000000	1927	7800000	8000000	4	5	800000
chr3	385	8000000	9000000	1928	8000000	8200000	0	5	0
chr3	385	8000000	9000000	1929	8200000	8400000	1	5	200000
chr3	385	8000000	9000000	1930	8400000	8600000	2	5	400000
chr3	385	8000000	9000000	1931	8600000	8800000	3	5	600000
chr3	385	8000000	9000000	1932	8800000	9000000	4	5	800000
chr3	386	9000000	10000000	1933	9000000	9200000	0	5	0
chr3	386	9000000	10000000	1934	9200000	9400000	1	5	200000
chr3	386	9000000	10000000	1935	9400000	9600000	2	5	400000
chr3	386	9000000	10000000	1936	9600000	9800000	3	5	600000
chr3	386	9000000	10000000	1937	9800000	10000000	4	5	800000
chr3	387	10000000	11000000	1938	10000000	10200000	0	5	0
chr3	387	10000000	11000000	1939	10200000	10400000	1	5	200000
chr3	387	10000000	11000000	1940	10400000	10600000	2	5	400000
chr3	387	10000000	11000000	1941	10600000	10800000	3	5	600000
chr3	387	10000000	11000000	1942	10800000	11000000	4	5	800000
chr3	388	11000000	12000000	1943	11000000	11200000	0	5	0
chr3	388	11000000	12000000	1944	11200000	11400000	1	5	200000
chr3	388	11000000	12000000	1945	11400000	11600000	2	5	400000
chr3	388	11000000	12000000	1946	11600000	11800000	3	5	600000
chr3	388	11000000	12000000	1947	11800000	12000000	4	5	800000
chr3	389	12000000	13000000	1948	12000000	12200000	0	5	0
chr3	389	12000000	13000000	1949	12200000	12400000	1	5	200000
chr3	389	12000000	13000000	1950	12400000	12600000	2	5	400000
chr3	389	12000000	13000000	1951	12600000	12800000	3	5	600000
chr3	389	12000000	13000000	1952	12800000	13000000	4	5	800000
chr3	390	13000000	14000000	1953	13000000	13200000	0	5	0
chr3	390	13000000	14000000	1954	13200000	13400000	1	5	200000
chr3	390	13000000	14000000	1955	13400000	13600000	2	5	400000
chr3	390	13000000	14000000	1956	13600000	13800000	3	5	600000
chr3	390	13000000	14000000	1957	13800000	14000000	4	5	800000
chr3	391	14000000	15000000	1958	14000000	14200000	0	5	0
chr3	391	14000000	15000000	1959	14200000	14400000	1	5	200000
chr3	391	14000000	15000000	1960	14400000	14600000	2	5	400000
chr3	391	14000000	15000000	1961	14600000	14800000	3	5	600000
chr3	391	14000000	15000000	1962	14800000	15000000	4	5	800000
chr3	392	15000000	16000000	1963	15000000	15200000	0	5	0
chr3	392	15000000	16000000	1964	15200000	15400000	1	5	200000
chr3	392	15000000	16000000	1965	15400000	15600000	2	5	400000
chr3	392	15000000	16000000	1966	15600000	15800000	3	5	600000
chr3	392	15000000	16000000	1967	15800000	16000000	4	5	800000
chr3	393	16000000	17000000	1968	16000000	16200000	0	5	0
chr3	393	16000000	17000000	1969	16200000	16400000	1	5	200000
chr3	393	16000000	17000000	1970	16400000	16600000	2	5	400000
chr3	393	16000000	17000000	1971	16600000	16800000	3	5	600000
chr3	393	16000000	17000000	1972	16800000	17000000	4	5	800000
chr3	394	17000000	18000000	1973	17000000	17200000	0	5	0
chr3	394	17000000	18000000	1974	17200000	17400000	1	5	200000
chr3	394	17000000	18000000	1975	17400000	17600000	2	5	400000
chr3	394	17000000	18000000	1976	17600000	17800000	3	5	600000
chr3	394	17000000	18000000	1977	17800000	18000000	4	5	800000
chr3	395	18000000	19000000	1978	18000000	18200000	0	5	0
chr3	395	18000000	19000000	1979	18200000	18400000	1	5	200000
chr3	395	18000000	19000000	1980	18400000	18600000	2	5	400000
chr3	395	18000000	19000000	1981	18600000	18800000	3	5	600000
chr3	395	18000000	19000000	1982	18800000	19000000	4	5	800000
chr3	396	19000000	20000000	1983	19000000	19200000	0	5	0
chr3	396	19000000	20000000	1984	19200000	19400000	1	5	200000
chr3	396	19000000	20000000	1985	19400000	19600000	2	5	400000
chr3	396	19000000	20000000	1986	19600000	19800000	3	5	600000
chr3	396	19000000	20000000	1987	19800000	20000000	4	5	800000
chr3	397	20000000	21000000	1988	20000000	20200000	0	5	0
chr3	397	20000000	21000000	1989	20200000	20400000	1	5	200000
chr3	397	20000000	21000000	1990	20400000	20600000	2	5	400000
chr3	397	20000000	21000000	1991	20600000	20800000	3	5	600000
chr3	397	20000000	21000000	1992	20800000	21000000	4	5	800000
chr3	398	21000000	22000000	1993	21000000	21200000	0	5	0
chr3	398	21000000	22000000	1994	21200000	21400000	1	5	200000
chr3	398	21000000	22000000	1995	21400000	21600000	2	5	400000
chr3	398	21000000	22000000	1996	21600000	21800000	3	5	600000
chr3	398	21000000	22000000	1997	21800000	22000000	4	5	800000
chr3	399	22000000	23000000	1998	22000000	22200000	0	5	0
chr3	399	22000000	23000000	1999	22200000	22400000	1	5	200000
chr3	399	22000000	23000000	2000	22400000	22600000	2	5	400000
chr3	399	22000000	23000000	2001	22600000	22800000	3	5	600000
chr3	399	22000000	23000000	2002	22800000	23000000	4	5	800000
chr3	400	23000000	24000000	2003	23000000	23200000	0	5	0
chr3	400	23000000	24000000	2004	23200000	23400000	1	5	200000
chr3	400	23000000	24000000	2005	23400000	23600000	2	5	400000
chr3	400	23000000	24000000	2006	23600000	23800000	3	5	600000
chr3	400	23000000	24000000	2007	23800000	24000000	4	5	800000
chr3	401	24000000	25000000	2008	24000000	24200000	0	5	0
chr3	401	24000000	25000000	2009	24200000	24400000	1	5	200000
chr3	401	24000000	25000000	2010	24400000	24600000	2	5	400000
chr3	401	24000000	25000000	2011	24600000	24800000	3	5	600000
chr3	401	24000000	25000000	2012	24800000	25000000	4	5	800000
chr3	402	25000000	26000000	2013	25000000	25200000	0	5	0
chr3	402	25000000	26000000	2014	25200000	25400000	1	5	200000
chr3	402	25000000	26000000	2015	25400000	25600000	2	5	400000
chr3	402	25000000	26000000	2016	25600000	25800000	3	5	600000
chr3	402	25000000	26000000	2017	25800000	26000000	4	5	800000
chr3	403	26000000	27000000	2018	26000000	26200000	0	5	0
chr3	403	26000000	27000000	2019	26200000	26400000	1	5	200000
chr3	403	26000000	27000000	2020	26400000	26600000	2	5	400000
chr3	403	26000000	27000000	2021	26600000	26800000	3	5	600000
chr3	403	26000000	27000000	2022	26800000	27000000	4	5	800000
chr3	404	27000000	28000000	2023	27000000	27200000	0	5	0
chr3	404	27000000	28000000	2024	27200000	27400000	1	5	200000
chr3	404	27000000	28000000	2025	27400000	27600000	2	5	400000
chr3	404	27000000	28000000	2026	27600000	27800000	3	5	600000
chr3	404	27000000	28000000	2027	27800000	28000000	4	5	800000
chr3	405	28000000	29000000	2028	28000000	28200000	0	5	0
chr3	405	28000000	29000000	2029	28200000	28400000	1	5	200000
chr3	405	28000000	29000000	2030	28400000	28600000	2	5	400000
chr3	405	28000000	29000000	2031	28600000	28800000	3	5	600000
chr3	405	28000000	29000000	2032	28800000	29000000	4	5	800000
chr3	406	29000000	30000000	2033	29000000	29200000	0	5	0
chr3	406	29000000	30000000	2034	29200000	29400000	1	5	200000
chr3	406	29000000	30000000	2035	29400000	29600000	2	5	400000
chr3	406	29000000	30000000	2036	29600000	29800000	3	5	600000
chr3	406	29000000	30000000	2037	29800000	30000000	4	5	800000
chr3	407	30000000	31000000	2038	30000000	30200000	0	5	0
chr3	407	30000000	31000000	2039	30200000	30400000	1	5	200000
chr3	407	30000000	31000000	2040	30400000	30600000	2	5	400000
chr3	407	30000000	31000000	2041	30600000	30800000	3	5	600000
chr3	407	30000000	31000000	2042	30800000	31000000	4	5	800000
chr3	408	31000000	32000000	2043	31000000	31200000	0	5	0
chr3	408	31000000	32000000	2044	31200000	31400000	1	5	200000
chr3	408	31000000	32000000	2045	31400000	31600000	2	5	400000
chr3	408	31000000	32000000	2046	31600000	31800000	3	5	600000
chr3	408	31000000	32000000	2047	31800000	32000000	4	5	800000
chr3	409	32000000	33000000	2048	32000000	32200000	0	5	0
chr3	409	32000000	33000000	2049	32200000	32400000	1	5	200000
chr3	409	32000000	33000000	2050	32400000	32600000	2	5	400000
chr3	409	32000000	33000000	2051	32600000	32800000	3	5	600000
chr3	409	32000000	33000000	2052	32800000	33000000	4	5	800000
chr3	410	33000000	34000000	2053	33000000	33200000	0	5	0
chr3	410	33000000	34000000	2054	33200000	33400000	1	5	200000
chr3	410	33000000	34000000	2055	33400000	33600000	2	5	400000
chr3	410	33000000	34000000	2056	33600000	33800000	3	5	600000
chr3	410	33000000	34000000	2057	33800000	34000000	4	5	800000
chr3	411	34000000	35000000	2058	34000000	34200000	0	5	0
chr3	411	34000000	35000000	2059	34200000	34400000	1	5	200000
chr3	411	34000000	35000000	2060	34400000	34600000	2	5	400000
chr3	411	34000000	35000000	2061	34600000	34800000	3	5	600000
chr3	411	34000000	35000000	2062	34800000	35000000	4	5	800000
chr3	412	35000000	36000000	2063	35000000	35200000	0	5	0
chr3	412	35000000	36000000	2064	35200000	35400000	1	5	200000
chr3	412	35000000	36000000	2065	35400000	35600000	2	5	400000
chr3	412	35000000	36000000	2066	35600000	35800000	3	5	600000
chr3	412	35000000	36000000	2067	35800000	36000000	4	5	800000
chr3	413	36000000	37000000	2068	36000000	36200000	0	5	0
chr3	413	36000000	37000000	2069	36200000	36400000	1	5	200000
chr3	413	36000000	37000000	2070	36400000	36600000	2	5	400000
chr3	413	36000000	37000000	2071	36600000	36800000	3	5	600000
chr3	413	36000000	37000000	2072	36800000	37000000	4	5	800000
chr3	414	37000000	38000000	2073	37000000	37200000	0	5	0
chr3	414	37000000	38000000	2074	37200000	37400000	1	5	200000
chr3	414	37000000	38000000	2075	37400000	37600000	2	5	400000
chr3	414	37000000	38000000	2076	37600000	37800000	3	5	600000
chr3	414	37000000	38000000	2077	37800000	38000000	4	5	800000
chr3	415	38000000	39000000	2078	38000000	38200000	0	5	0
chr3	415	38000000	39000000	2079	38200000	38400000	1	5	200000
chr3	415	38000000	39000000	2080	38400000	38600000	2	5	400000
chr3	415	38000000	39000000	2081	38600000	38800000	3	5	600000
chr3	415	38000000	39000000	2082	38800000	39000000	4	5	800000
chr3	416	39000000	40000000	2083	39000000	39200000	0	5	0
chr3	416	39000000	40000000	2084	39200000	39400000	1	5	200000
chr3	416	39000000	40000000	2085	39400000	39600000	2	5	400000
chr3	416	39000000	40000000	2086	39600000	39800000	3	5	600000
chr3	416	39000000	40000000	2087	39800000	40000000	4	5	800000
chr3	417	40000000	41000000	2088	40000000	40200000	0	5	0
chr3	417	40000000	41000000	2089	40200000	40400000	1	5	200000
chr3	417	40000000	41000000	2090	40400000	40600000	2	5	400000
chr3	417	40000000	41000000	2091	40600000	40800000	3	5	600000
chr3	417	40000000	41000000	2092	40800000	41000000	4	5	800000
chr3	418	41000000	42000000	2093	41000000	41200000	0	5	0
chr3	418	41000000	42000000	2094	41200000	41400000	1	5	200000
chr3	418	41000000	42000000	2095	41400000	41600000	2	5	400000
chr3	418	41000000	42000000	2096	41600000	41800000	3	5	600000
chr3	418	41000000	42000000	2097	41800000	42000000	4	5	800000
chr3	419	42000000	43000000	2098	42000000	42200000	0	5	0
chr3	419	42000000	43000000	2099	42200000	42400000	1	5	200000
chr3	419	42000000	43000000	2100	42400000	42600000	2	5	400000
chr3	419	42000000	43000000	2101	42600000	42800000	3	5	600000
chr3	419	42000000	43000000	2102	42800000	43000000	4	5	800000
chr3	420	43000000	44000000	2103	43000000	43200000	0	5	0
chr3	420	43000000	44000000	2104	43200000	43400000	1	5	200000
chr3	420	43000000	44000000	2105	43400000	43600000	2	5	400000
chr3	420	43000000	44000000	2106	43600000	43800000	3	5	600000
chr3	420	43000000	44000000	2107	43800000	44000000	4	5	800000
chr3	421	44000000	45000000	2108	44000000	44200000	0	5	0
chr3	421	44000000	45000000	2109	44200000	44400000	1	5	200000
chr3	421	44000000	45000000	2110	44400000	44600000	2	5	400000
chr3	421	44000000	45000000	2111	44600000	44800000	3	5	600000
chr3	421	44000000	45000000	2112	44800000	45000000	4	5	800000
chr3	422	45000000	46000000	2113	45000000	45200000	0	5	0
chr3	422	45000000	46000000	2114	45200000	45400000	1	5	200000
chr3	422	45000000	46000000	2115	45400000	45600000	2	5	400000
chr3	422	45000000	46000000	2116	45600000	45800000	3	5	600000
chr3	422	45000000	46000000	2117	45800000	46000000	4	5	800000
chr3	423	46000000	47000000	2118	46000000	46200000	0	5	0
chr3	423	46000000	47000000	2119	46200000	46400000	1	5	200000
chr3	423	46000000	47000000	2120	46400000	46600000	2	5	400000
chr3	423	46000000	47000000	2121	46600000	46800000	3	5	600000
chr3	423	46000000	47000000	2122	46800000	47000000	4	5	800000
chr3	424	47000000	48000000	2123	47000000	47200000	0	5	0
chr3	424	47000000	48000000	2124	47200000	47400000	1	5	200000
chr3	424	47000000	48000000	2125	47400000	47600000	2	5	400000
chr3	424	47000000	48000000	2126	47600000	47800000	3	5	600000
chr3	424	47000000	48000000	2127	47800000	48000000	4	5	800000
chr3	425	48000000	49000000	2128	48000000	48200000	0	5	0
chr3	425	48000000	49000000	2129	48200000	48400000	1	5	200000
chr3	425	48000000	49000000	2130	48400000	48600000	2	5	400000
chr3	425	48000000	49000000	2131	48600000	48800000	3	5	600000
chr3	425	48000000	49000000	2132	48800000	49000000	4	5	800000
chr3	426	49000000	50000000	2133	49000000	49200000	0	5	0
chr3	426	49000000	50000000	2134	49200000	49400000	1	5	200000
chr3	426	49000000	50000000	2135	49400000	49600000	2	5	400000
chr3	426	49000000	50000000	2136	49600000	49800000	3	5	600000
chr3	426	49000000	50000000	2137	49800000	50000000	4	5	800000
chr3	427	50000000	51000000	2138	50000000	50200000	0	5	0
chr3	427	50000000	51000000	2139	50200000	50400000	1	5	200000
chr3	427	50000000	51000000	2140	50400000	50600000	2	5	400000
chr3	427	50000000	51000000	2141	50600000	50800000	3	5	600000
chr3	427	50000000	51000000	2142	50800000	51000000	4	5	800000
chr3	428	51000000	52000000	2143	51000000	51200000	0	5	0
chr3	428	51000000	52000000	2144	51200000	51400000	1	5	200000
chr3	428	51000000	52000000	2145	51400000	51600000	2	5	400000
chr3	428	51000000	52000000	2146	51600000	51800000	3	5	600000
chr3	428	51000000	52000000	2147	51800000	52000000	4	5	800000
chr3	429	52000000	53000000	2148	52000000	52200000	0	5	0
chr3	429	52000000	53000000	2149	52200000	52400000	1	5	200000
