chr1	start1	chr2	start2	n_contacts	truth_top_state	truth_top_count	posterior_top_state	posterior_pmax	posterior_margin	whole_chrom_pred_state	whole_chrom_correct_contacts	chr_pair_oracle_correct_contacts	nearest_geometry_state	nearest_geometry_correct_contacts	same_cross_correct_contacts	truth_state_distance_rank	posterior_top1_distance_rank	posterior_top1_distance_gap	nearest_geometry_state	best_relative_flip_chr2
chr12	11000000	chr13	8000000	20	11	19	01	0.999985814	NA	01	1	1	01	1	1	4	1	2.69847414	01	0
chr12	12000000	chr13	4000000	2	11	2	01	0.96704334	NA	01	0	0	01	0	0	4	1	1.72668146	01	0
chr12	12000000	chr13	8000000	3	11	3	01	0.999842763	NA	01	0	0	01	0	0	4	1	2.66362921	01	0
chr12	12000000	chr13	6000000	4	11	4	01	0.999856591	NA	01	0	0	01	0	0	4	1	3.24703937	01	0
chr12	12000000	chr13	9000000	8	11	8	01	0.999730408	NA	01	0	0	01	0	0	4	1	3.07313025	01	0
chr12	12000000	chr13	15000000	1	10	1	01	0.964496255	NA	01	0	0	01	0	1	2	1	2.22260155	01	0
chr12	13000000	chr13	16000000	6	11	6	01	0.99960047	NA	01	0	0	01	0	0	4	1	2.65514539	01	0
chr12	13000000	chr13	14000000	20	11	20	01	0.999958754	NA	01	0	0	01	0	0	4	1	2.58357121	01	0
chr12	13000000	chr13	15000000	12	11	12	01	0.999115288	NA	01	0	0	01	0	0	4	1	2.3184973	01	0
chr12	13000000	chr13	13000000	2	11	2	01	0.991503477	NA	01	0	0	01	0	0	4	1	2.31004314	01	0
chr12	13000000	chr13	17000000	1	11	1	01	0.738224387	NA	01	0	0	01	0	0	4	1	2.17758615	01	0
chr12	14000000	chr13	14000000	13	11	13	01	0.997704804	NA	01	0	0	01	0	0	4	1	2.51736002	01	0
chr12	14000000	chr13	13000000	2	11	2	01	0.998574734	NA	01	0	0	01	0	0	4	1	2.54833593	01	0
chr12	14000000	chr13	15000000	3	11	3	01	0.999427199	NA	01	0	0	01	0	0	4	1	2.33883658	01	0
chr12	15000000	chr13	16000000	3	10	2	01	0.962613285	NA	01	0	0	01	0	2	2	1	1.82440041	01	0
chr12	16000000	chr13	13000000	2	11	2	01	0.658686876	NA	01	0	0	01	0	0	4	1	1.62031315	01	0
chr12	25000000	chr13	36000000	4	11	4	10	0.911606133	NA	10	0	0	10	0	0	4	1	2.05674137	10	0
chr12	25000000	chr13	37000000	2	11	2	10	0.945865512	NA	10	0	0	10	0	0	4	1	1.65513279	10	0
chr12	26000000	chr13	36000000	4	11	4	10	0.992253244	NA	10	0	0	10	0	0	4	1	1.79053258	10	0
chr12	26000000	chr13	37000000	1	11	1	10	0.908057988	NA	10	0	0	10	0	0	4	1	1.36092758	10	0
chr12	28000000	chr13	74000000	1	10	1	10	0.606205821	NA	10	1	1	10	1	1	1	1	1.74587606	10	0
chr12	28000000	chr13	75000000	4	10	4	10	0.940678716	NA	10	4	4	10	4	4	1	1	2.04031368	10	0
chr12	29000000	chr13	75000000	8	10	8	10	0.956141472	NA	10	8	8	10	8	8	1	1	1.38903235	10	0
chr12	29000000	chr13	74000000	1	10	1	10	0.455793113	NA	10	1	1	10	1	1	1	1	1.17878732	10	0
chr12	30000000	chr13	75000000	6	10	6	10	0.885215938	NA	10	6	6	10	6	6	1	1	1.07678856	10	0
chr12	30000000	chr13	41000000	1	10	1	10	0.729337752	NA	10	1	1	10	1	1	1	1	1.18384965	10	0
chr12	30000000	chr13	42000000	5	10	5	10	0.995618761	NA	10	5	5	10	5	5	1	1	1.79869715	10	0
chr12	30000000	chr13	43000000	3	10	3	10	0.946647167	NA	10	3	3	10	3	3	1	1	1.34108029	10	0
chr12	31000000	chr13	38000000	3	10	3	10	0.696552813	NA	10	3	3	10	3	3	1	1	0.660091074	10	0
chr12	31000000	chr13	42000000	3	10	3	10	0.980777442	NA	10	3	3	10	3	3	1	1	1.59691785	10	0
chr12	31000000	chr13	43000000	9	10	9	10	0.876826584	NA	10	9	9	10	9	9	1	1	0.770571658	10	0
chr12	31000000	chr13	36000000	17	10	17	10	0.999633908	NA	10	17	17	10	17	17	1	1	2.09385999	10	0
chr12	31000000	chr13	44000000	19	10	19	10	0.993015766	NA	10	19	19	10	19	19	1	1	1.36514388	10	0
chr12	31000000	chr13	37000000	10	10	10	10	0.999117434	NA	10	10	10	10	10	10	1	1	1.63931912	10	0
chr12	31000000	chr13	31000000	2	10	2	10	0.797302723	NA	10	2	2	10	2	2	1	1	1.45994589	10	0
chr12	31000000	chr13	32000000	3	10	3	10	0.884587228	NA	10	3	3	10	3	3	1	1	1.32522747	10	0
chr12	32000000	chr13	36000000	3	10	3	10	0.826752663	NA	10	3	3	10	3	3	1	1	1.94903267	10	0
chr12	32000000	chr13	37000000	5	10	5	10	0.989071965	NA	10	5	5	10	5	5	1	1	1.52310329	10	0
chr12	33000000	chr13	44000000	2	10	2	10	0.878201306	NA	10	2	2	10	2	2	1	1	2.29805251	10	0
chr12	33000000	chr13	37000000	1	10	1	10	0.930992901	NA	10	1	1	10	1	1	1	1	2.62884878	10	0
chr12	34000000	chr13	37000000	6	10	6	10	0.999965906	NA	10	6	6	10	6	6	1	1	3.13674711	10	0
chr12	34000000	chr13	42000000	1	10	1	10	0.710004091	NA	10	1	1	10	1	1	1	1	2.62568465	10	0
chr12	34000000	chr13	36000000	7	10	7	10	0.999982476	NA	10	7	7	10	7	7	1	1	3.27046966	10	0
chr12	34000000	chr13	44000000	1	00	1	10	0.968978405	NA	10	0	0	10	0	0	3	1	2.72565205	10	0
chr12	35000000	chr13	14000000	1	10	1	01	0.439789951	NA	01	0	0	01	0	1	2	1	0.740215038	01	0
chr12	35000000	chr13	15000000	1	10	1	01	0.476493508	NA	01	0	0	01	0	1	2	1	0.814457157	01	0
chr12	35000000	chr13	36000000	4	10	4	10	0.999828339	NA	10	4	4	10	4	4	1	1	3.05782482	10	0
chr12	35000000	chr13	37000000	4	10	4	10	0.999943018	NA	10	4	4	10	4	4	1	1	3.02786203	10	0
chr12	36000000	chr13	37000000	7	10	7	10	0.997882307	NA	10	7	7	10	7	7	1	1	2.36074756	10	0
chr12	36000000	chr13	15000000	1	10	1	01	0.869786561	NA	01	0	0	01	0	1	2	1	1.49848652	01	0
chr12	36000000	chr13	13000000	3	11	2	01	0.734960496	NA	01	0	0	01	0	1	3	1	1.26224158	01	0
chr12	36000000	chr13	36000000	2	10	2	10	0.971950233	NA	10	2	2	10	2	2	1	1	2.69794165	10	0
chr12	37000000	chr13	32000000	1	10	1	10	0.785848022	NA	10	1	1	10	1	1	1	1	2.34670238	10	0
chr12	37000000	chr13	37000000	1	10	1	10	0.986473083	NA	10	1	1	10	1	1	1	1	2.66478933	10	0
chr12	38000000	chr13	15000000	1	10	1	01	0.82318151	NA	01	0	0	01	0	1	2	1	1.63224622	01	0
chr12	38000000	chr13	10000000	2	10	2	01	0.974082887	NA	01	0	0	01	0	2	2	1	2.23177135	01	0
chr12	38000000	chr13	11000000	14	10	13	01	0.999540329	NA	01	0	0	01	0	13	2	1	1.94452832	01	0
chr12	39000000	chr13	12000000	2	10	2	01	0.970765054	NA	01	0	0	01	0	2	2	1	1.00074642	01	0
chr12	39000000	chr13	15000000	13	10	13	01	0.998730361	NA	01	0	0	01	0	13	2	1	1.32326079	01	0
chr12	39000000	chr13	14000000	8	10	8	01	0.996037304	NA	01	0	0	01	0	8	2	1	1.52711833	01	0
chr12	39000000	chr13	10000000	1	10	1	01	0.765773475	NA	01	0	0	01	0	1	2	1	1.90081641	01	0
chr12	39000000	chr13	11000000	4	10	4	01	0.99882406	NA	01	0	0	01	0	4	2	1	1.7090887	01	0
chr12	40000000	chr13	11000000	4	10	3	01	0.967384934	NA	01	0	0	01	0	3	2	1	1.12772912	01	0
chr12	42000000	chr13	60000000	12	11	12	10	0.850431442	NA	10	0	0	10	0	0	4	1	1.47847108	10	0
chr12	42000000	chr13	37000000	2	11	2	10	0.712929606	NA	10	0	0	10	0	0	4	1	2.06465704	10	0
chr12	42000000	chr13	36000000	2	11	2	10	0.583594501	NA	10	0	0	10	0	0	4	1	1.94601369	10	0
chr12	42000000	chr13	59000000	2	11	2	10	0.557929099	NA	10	0	0	10	0	0	4	1	1.31707125	10	0
chr12	42000000	chr13	32000000	3	11	3	10	0.933888972	NA	10	0	0	10	0	0	4	1	1.76909929	10	0
chr12	42000000	chr13	31000000	4	11	4	10	0.831737459	NA	10	0	0	10	0	0	4	1	1.78109788	10	0
chr12	42000000	chr13	18000000	3	11	3	01	0.894780159	NA	01	0	0	01	0	0	3	1	1.10632763	01	0
chr12	42000000	chr13	61000000	1	11	1	10	0.566318214	NA	10	0	0	10	0	0	4	1	1.05837878	10	0
chr12	43000000	chr13	60000000	10	11	10	10	0.740697801	NA	10	0	0	10	0	0	4	1	1.22337911	10	0
chr12	43000000	chr13	19000000	9	11	9	01	0.997596085	NA	01	0	0	01	0	0	3	1	2.38654927	01	0
chr12	43000000	chr13	36000000	2	11	2	10	0.616814852	NA	10	0	0	10	0	0	4	1	2.65399306	10	0
chr12	43000000	chr13	11000000	8	11	8	01	0.996883214	NA	01	0	0	01	0	0	3	1	2.0486913	01	0
chr12	43000000	chr13	18000000	5	11	5	01	0.978648484	NA	01	0	0	01	0	0	3	1	1.96032163	01	0
chr12	43000000	chr13	17000000	4	11	4	01	0.95225507	NA	01	0	0	01	0	0	3	1	1.31857111	01	0
chr12	43000000	chr13	12000000	2	11	2	01	0.831486702	NA	01	0	0	01	0	0	3	1	0.793587919	01	0
chr12	43000000	chr13	62000000	2	11	2	01	0.686651826	NA	01	0	0	01	0	0	3	1	1.00659277	01	0
chr12	43000000	chr13	32000000	1	11	1	10	0.877715766	NA	10	0	0	10	0	0	4	1	2.09948709	10	0
chr12	43000000	chr13	37000000	1	11	1	10	0.585737586	NA	10	0	0	10	0	0	4	1	2.49358179	10	0
chr12	44000000	chr13	60000000	10	11	10	10	0.618737757	NA	10	0	0	10	0	0	4	1	0.821135067	10	0
chr12	44000000	chr13	37000000	8	11	5	10	0.852823973	NA	10	0	0	10	0	0	4	1	1.44490702	10	0
chr12	44000000	chr13	36000000	2	11	2	10	0.784418821	NA	10	0	0	10	0	0	4	1	1.38455928	10	0
chr12	46000000	chr13	13000000	1	11	1	01	0.59129113	NA	01	0	0	01	0	0	4	1	0.740146948	01	0
chr12	47000000	chr13	13000000	1	11	1	01	0.947633624	NA	01	0	0	01	0	0	3	1	1.42704644	01	0
chr12	48000000	chr13	13000000	1	11	1	01	0.463488191	NA	01	0	0	01	0	0	3	1	1.12242094	01	0
chr12	53000000	chr13	37000000	1	10	1	10	0.462302625	NA	10	1	1	10	1	1	1	1	2.83064085	10	0
chr12	56000000	chr13	36000000	5	11	5	10	0.476076454	NA	10	0	0	10	0	0	4	1	1.09829584	10	0
chr12	62000000	chr13	42000000	2	10	2	10	0.615686178	NA	10	2	2	10	2	2	1	1	2.89602233	10	0
chr12	62000000	chr13	75000000	1	10	1	10	0.809050381	NA	10	1	1	10	1	1	1	1	2.9097484	10	0
chr12	62000000	chr13	36000000	1	10	1	10	0.64648664	NA	10	1	1	10	1	1	1	1	2.92134277	10	0
chr12	64000000	chr13	75000000	3	10	3	10	0.989698589	NA	10	3	3	10	3	3	1	1	3.02266807	10	0
chr12	64000000	chr13	53000000	3	10	3	10	0.895470262	NA	10	3	3	10	3	3	1	1	3.17156863	10	0
chr12	64000000	chr13	74000000	3	10	3	10	0.982073903	NA	10	3	3	10	3	3	1	1	2.87373119	10	0
chr12	64000000	chr13	54000000	3	10	3	10	0.908302605	NA	10	3	3	10	3	3	1	1	3.2466339	10	0
chr12	64000000	chr13	73000000	1	10	1	10	0.983753204	NA	10	1	1	10	1	1	1	1	3.03660065	10	0
chr12	64000000	chr13	114000000	2	10	2	10	0.595090091	NA	10	2	2	10	2	2	1	1	1.60962891	10	0
chr12	65000000	chr13	73000000	3	10	3	10	0.996110857	NA	10	3	3	10	3	3	1	1	2.88011094	10	0
chr12	65000000	chr13	53000000	1	10	1	10	0.778207183	NA	10	1	1	10	1	1	1	1	2.87041679	10	0
chr12	65000000	chr13	74000000	6	10	6	10	0.997114897	NA	10	6	6	10	6	6	1	1	2.72050092	10	0
chr12	65000000	chr13	54000000	2	10	2	10	0.78393966	NA	10	2	2	10	2	2	1	1	2.95563798	10	0
chr12	65000000	chr13	42000000	3	10	3	10	0.467151821	NA	10	3	3	10	3	3	1	1	2.39369005	10	0
chr12	65000000	chr13	75000000	4	10	4	10	0.999312043	NA	10	4	4	10	4	4	1	1	2.6822881	10	0
chr12	65000000	chr13	43000000	3	10	3	10	0.863029599	NA	10	3	3	10	3	3	1	1	2.08535039	10	0
chr12	66000000	chr13	75000000	10	10	10	10	0.999493003	NA	10	10	10	10	10	10	1	1	2.57486724	10	0
chr12	66000000	chr13	74000000	4	10	4	10	0.996024489	NA	10	4	4	10	4	4	1	1	2.46929174	10	0
chr12	66000000	chr13	54000000	1	10	1	10	0.875100195	NA	10	1	1	10	1	1	1	1	2.5185847	10	0
chr12	66000000	chr13	43000000	9	10	8	10	0.880181193	NA	10	8	8	10	8	8	1	1	2.40321577	10	0
chr12	66000000	chr13	38000000	1	10	1	10	0.465252101	NA	10	1	1	10	1	1	1	1	1.835968	10	0
chr12	67000000	chr13	54000000	2	10	2	10	0.689562261	NA	10	2	2	10	2	2	1	1	2.98500849	10	0
chr12	68000000	chr13	103000000	2	10	2	10	0.668174207	NA	10	2	2	10	2	2	1	1	2.92886273	10	0
chr12	68000000	chr13	73000000	6	10	6	10	0.996468425	NA	10	6	6	10	6	6	1	1	3.43191503	10	0
chr12	68000000	chr13	113000000	7	11	7	10	0.997990012	NA	10	0	0	10	0	0	3	1	2.23798399	10	0
chr12	68000000	chr13	114000000	5	11	5	10	0.987976134	NA	10	0	0	10	0	0	4	1	2.11839331	10	0
chr12	69000000	chr13	112000000	2	11	2	10	0.970183134	NA	10	0	0	10	0	0	3	1	1.30200523	10	0
chr12	69000000	chr13	113000000	5	11	5	10	0.913898051	NA	10	0	0	10	0	0	3	1	1.66862513	10	0
chr12	70000000	chr13	111000000	2	11	2	10	0.705502152	NA	10	0	0	10	0	0	3	1	0.50438493	10	0
chr12	70000000	chr13	112000000	1	11	1	10	0.737702966	NA	10	0	0	10	0	0	3	1	0.974706434	10	0
chr12	71000000	chr13	111000000	9	11	9	10	0.651234329	NA	10	0	0	01	0	0	3	2	0.0507651851	01	0
chr12	71000000	chr13	43000000	2	11	2	10	0.568727791	NA	10	0	0	10	0	0	4	1	0.527961094	10	0
chr12	71000000	chr13	110000000	5	11	4	10	0.554266989	NA	10	0	0	10	0	1	3	1	0.0471547024	10	0
chr12	71000000	chr13	115000000	1	11	1	10	0.565652668	NA	10	0	0	10	0	0	4	1	1.52991418	10	0
chr12	72000000	chr13	43000000	3	11	3	10	0.774111271	NA	10	0	0	10	0	0	4	1	1.25969732	10	0
chr12	72000000	chr13	111000000	2	11	2	10	0.896772861	NA	10	0	0	10	0	0	4	1	0.887399642	10	0
chr12	72000000	chr13	110000000	3	11	3	10	0.961109161	NA	10	0	0	10	0	0	4	1	1.13117393	10	0
chr12	72000000	chr13	116000000	1	00	1	10	0.657498538	NA	10	0	0	10	0	0	3	1	1.34276475	10	0
chr12	72000000	chr13	115000000	7	11	7	10	0.984225929	NA	10	0	0	10	0	0	4	1	1.33503481	10	0
chr12	73000000	chr13	112000000	7	11	6	10	0.983323038	NA	10	1	1	10	1	1	3	1	1.51109796	10	0
chr12	73000000	chr13	116000000	6	11	6	10	0.997754633	NA	10	0	0	10	0	0	4	1	2.41637617	10	0
chr12	73000000	chr13	111000000	1	11	1	10	0.855643749	NA	10	0	0	10	0	0	3	1	1.03636523	10	0
chr12	73000000	chr13	113000000	2	11	2	10	0.988921165	NA	10	0	0	10	0	0	4	1	1.89237527	10	0
chr12	73000000	chr13	115000000	4	11	4	10	0.998998821	NA	10	0	0	10	0	0	4	1	2.58683637	10	0
chr12	74000000	chr13	116000000	2	11	2	10	0.995109379	NA	10	0	0	10	0	0	4	1	1.85592305	10	0
chr12	74000000	chr13	115000000	2	11	2	10	0.994013846	NA	10	0	0	10	0	0	4	1	2.05425821	10	0
chr12	74000000	chr13	106000000	1	11	1	10	0.665361047	NA	10	0	0	10	0	0	3	1	1.76916236	10	0
chr12	74000000	chr13	113000000	3	11	3	10	0.992596388	NA	10	0	0	10	0	0	3	1	1.73655518	10	0
chr12	75000000	chr13	95000000	3	11	3	10	0.408556014	NA	10	0	0	10	0	0	3	1	1.15660238	10	0
chr12	75000000	chr13	115000000	6	11	6	10	0.997045338	NA	10	0	0	10	0	0	4	1	1.59361184	10	0
chr12	75000000	chr13	111000000	1	11	1	10	0.537226677	NA	10	0	0	10	0	0	3	1	0.301537075	10	0
chr12	75000000	chr13	110000000	1	11	1	10	0.735055923	NA	10	0	0	10	0	0	3	1	0.343317507	10	0
chr12	75000000	chr13	116000000	2	11	2	10	0.991201282	NA	10	0	0	10	0	0	4	1	1.41632354	10	0
chr12	75000000	chr13	112000000	3	11	3	10	0.942491114	NA	10	0	0	10	0	0	3	1	0.88715529	10	0
chr12	75000000	chr13	113000000	1	11	1	10	0.985961318	NA	10	0	0	10	0	0	3	1	1.29018806	10	0
chr12	75000000	chr13	114000000	1	01	1	10	0.629298806	NA	10	0	0	10	0	1	2	1	0.988765299	10	0
chr12	77000000	chr13	37000000	6	10	6	10	0.606610715	NA	10	6	6	10	6	6	1	1	1.99526262	10	0
chr12	78000000	chr13	13000000	3	11	3	01	0.747269332	NA	01	0	0	01	0	0	3	1	1.2660306	01	0
chr12	79000000	chr13	13000000	2	10	1	10	0.348400772	NA	10	1	1	10	1	1	1	1	0.102979251	10	0
chr12	79000000	chr13	12000000	2	11	2	10	0.326453358	NA	10	0	0	10	0	0	3	1	0.190787388	10	0
chr12	79000000	chr13	37000000	5	11	5	10	0.675384164	NA	10	0	0	10	0	0	4	1	0.44214975	10	0
chr12	79000000	chr13	60000000	7	11	7	01	0.667752147	NA	01	0	0	01	0	0	4	1	0.416741847	01	0
chr12	79000000	chr13	36000000	1	11	1	10	0.620699883	NA	10	0	0	10	0	0	4	1	0.698330958	10	0
chr12	79000000	chr13	64000000	2	11	2	10	0.481754541	NA	10	0	0	10	0	0	3	1	0.433082534	10	0
chr12	79000000	chr13	63000000	5	11	4	01	0.396329015	NA	01	1	1	11	4	1	1	3	0.0713366466	11	0
chr12	82000000	chr13	74000000	4	10	4	10	0.846278608	NA	10	4	4	10	4	4	1	1	2.27716764	10	0
chr12	82000000	chr13	54000000	8	10	8	10	0.968836606	NA	10	8	8	10	8	8	1	1	3.04944326	10	0
chr12	82000000	chr13	53000000	1	10	1	10	0.76920104	NA	10	1	1	10	1	1	1	1	2.51134521	10	0
chr12	82000000	chr13	73000000	2	10	2	10	0.676592469	NA	10	2	2	10	2	2	1	1	2.48916361	10	0
chr12	82000000	chr13	115000000	12	10	12	10	0.992103577	NA	10	12	12	10	12	12	1	1	1.83866511	10	0
chr12	82000000	chr13	114000000	5	10	5	10	0.958369792	NA	10	5	5	10	5	5	1	1	1.26946879	10	0
chr12	82000000	chr13	117000000	3	10	3	10	0.969465971	NA	10	3	3	10	3	3	1	1	1.78411347	10	0
chr12	82000000	chr13	118000000	1	10	1	10	0.785957575	NA	10	1	1	10	1	1	1	1	1.29430132	10	0
chr12	82000000	chr13	58000000	1	10	1	10	0.799934685	NA	10	1	1	10	1	1	1	1	1.96275477	10	0
chr12	83000000	chr13	73000000	4	10	4	10	0.791434586	NA	10	4	4	10	4	4	1	1	2.47342559	10	0
chr12	83000000	chr13	74000000	4	10	4	10	0.829550028	NA	10	4	4	10	4	4	1	1	2.01410807	10	0
chr12	83000000	chr13	114000000	2	10	1	10	0.940732658	NA	10	1	1	10	1	1	1	1	1.11051321	10	0
chr12	84000000	chr13	64000000	1	11	1	01	0.413575709	NA	01	0	0	01	0	0	3	1	0.226946285	01	0
chr12	85000000	chr13	112000000	1	11	1	01	0.614974678	NA	01	0	0	01	0	0	3	1	1.27851827	01	0
chr12	85000000	chr13	64000000	3	11	3	01	0.678928375	NA	01	0	0	01	0	0	3	1	0.816521355	01	0
chr12	86000000	chr13	63000000	3	11	3	01	0.390633464	NA	01	0	0	01	0	0	2	1	0.118017561	01	0
chr12	86000000	chr13	64000000	1	11	1	01	0.530564189	NA	01	0	0	01	0	0	3	1	0.513624291	01	0
chr12	87000000	chr13	63000000	1	11	1	11	0.448815912	NA	11	1	1	11	1	1	1	1	1.18116439	11	0
chr12	88000000	chr13	12000000	2	11	2	10	0.56874156	NA	10	0	0	10	0	0	2	1	0.829787718	10	0
chr12	89000000	chr13	37000000	4	10	4	10	0.944279373	NA	10	4	4	10	4	4	1	1	2.49519245	10	0
chr12	91000000	chr13	113000000	4	11	4	10	0.578980744	NA	10	0	0	10	0	0	3	1	1.07536024	10	0
chr12	91000000	chr13	112000000	1	11	1	10	0.71949476	NA	10	0	0	10	0	0	3	1	0.692682744	10	0
chr12	91000000	chr13	114000000	7	11	7	10	0.927947462	NA	10	0	0	10	0	0	3	1	0.645079903	10	0
chr12	91000000	chr13	39000000	1	11	1	10	0.528018892	NA	10	0	0	01	0	0	3	2	0.0867428438	01	0
chr12	91000000	chr13	40000000	2	11	2	01	0.457028002	NA	01	0	0	01	0	0	3	1	0.444060181	01	0
chr12	91000000	chr13	107000000	1	11	1	10	0.876008093	NA	10	0	0	10	0	0	3	1	0.927546502	10	0
chr12	92000000	chr13	108000000	2	11	2	10	0.924261272	NA	10	0	0	10	0	0	3	1	1.47928077	10	0
chr12	92000000	chr13	113000000	5	11	5	10	0.992329895	NA	10	0	0	10	0	0	3	1	1.97968463	10	0
chr12	92000000	chr13	114000000	10	11	10	10	0.998454809	NA	10	0	0	10	0	0	3	1	1.4215358	10	0
chr12	92000000	chr13	40000000	4	11	4	10	0.578885555	NA	10	0	0	10	0	0	3	1	0.19490925	10	0
chr12	92000000	chr13	39000000	4	11	4	10	0.595385194	NA	10	0	0	10	0	0	3	1	0.467469706	10	0
chr12	92000000	chr13	112000000	2	11	2	10	0.897577703	NA	10	0	0	10	0	0	3	1	1.54715722	10	0
chr12	93000000	chr13	115000000	1	11	1	10	0.90081799	NA	10	0	0	10	0	0	3	1	2.02718693	10	0
chr12	93000000	chr13	114000000	19	11	19	10	0.999900103	NA	10	0	0	10	0	0	3	1	1.7484029	10	0
chr12	93000000	chr13	113000000	9	11	9	10	0.999847054	NA	10	0	0	10	0	0	3	1	2.29430872	10	0
chr12	94000000	chr13	114000000	8	11	8	10	0.998723805	NA	10	0	0	10	0	0	3	1	1.91896268	10	0
chr12	94000000	chr13	113000000	2	00	1	10	0.998971581	NA	10	0	0	10	0	0	4	1	2.52404094	10	0
chr12	95000000	chr13	113000000	17	11	17	10	0.999930382	NA	10	0	0	10	0	0	3	1	2.81478633	10	0
chr12	95000000	chr13	114000000	2	11	2	10	0.999741852	NA	10	0	0	10	0	0	3	1	2.36224015	10	0
chr12	95000000	chr13	112000000	1	11	1	10	0.734121919	NA	10	0	0	10	0	0	3	1	2.28412625	10	0
chr12	95000000	chr13	103000000	1	10	1	10	0.893787324	NA	10	1	1	10	1	1	1	1	3.50448571	10	0
chr12	95000000	chr13	104000000	3	10	3	10	0.999972582	NA	10	3	3	10	3	3	1	1	3.20495363	10	0
chr12	96000000	chr13	104000000	2	10	2	10	0.995708466	NA	10	2	2	10	2	2	1	1	3.25319271	10	0
chr12	96000000	chr13	105000000	1	10	1	10	0.980181992	NA	10	1	1	10	1	1	1	1	2.93060125	10	0
chr12	96000000	chr13	58000000	3	10	2	10	0.881863534	NA	10	2	2	10	2	3	1	1	3.14087387	10	0
chr12	96000000	chr13	73000000	2	10	2	10	0.988181651	NA	10	2	2	10	2	2	1	1	3.41100594	10	0
chr12	96000000	chr13	74000000	2	10	2	10	0.961856127	NA	10	2	2	10	2	2	1	1	3.21822736	10	0
chr12	96000000	chr13	114000000	1	10	1	10	0.898146272	NA	10	1	1	10	1	1	1	1	2.5223956	10	0
chr12	96000000	chr13	54000000	2	10	2	10	0.948234618	NA	10	2	2	10	2	2	1	1	3.43590902	10	0
chr12	96000000	chr13	115000000	1	10	1	10	0.80706656	NA	10	1	1	10	1	1	1	1	2.93554163	10	0
chr12	97000000	chr13	74000000	7	10	7	10	0.991620898	NA	10	7	7	10	7	7	1	1	3.16961606	10	0
chr12	97000000	chr13	54000000	11	10	11	10	0.999981046	NA	10	11	11	10	11	11	1	1	3.28621357	10	0
chr12	97000000	chr13	53000000	4	10	4	10	0.991751492	NA	10	4	4	10	4	4	1	1	3.31922931	10	0
chr12	97000000	chr13	73000000	1	10	1	10	0.870772183	NA	10	1	1	10	1	1	1	1	3.05498156	10	0
chr12	97000000	chr13	75000000	4	10	4	10	0.997897744	NA	10	4	4	10	4	4	1	1	3.35060568	10	0
chr12	98000000	chr13	54000000	3	10	3	10	0.993836582	NA	10	3	3	10	3	3	1	1	2.60466044	10	0
chr12	98000000	chr13	53000000	4	10	4	10	0.986736953	NA	10	4	4	10	4	4	1	1	2.7497948	10	0
chr12	98000000	chr13	74000000	3	10	3	10	0.90356034	NA	10	3	3	10	3	3	1	1	2.40143301	10	0
chr12	102000000	chr13	53000000	3	10	3	10	0.984476864	NA	10	3	3	10	3	3	1	1	3.59152686	10	0
chr12	102000000	chr13	58000000	7	10	7	10	0.996813357	NA	10	7	7	10	7	7	1	1	3.07704869	10	0
chr12	102000000	chr13	74000000	11	10	11	10	0.999179184	NA	10	11	11	10	11	11	1	1	3.38365055	10	0
chr12	102000000	chr13	93000000	1	10	1	10	0.331810832	NA	10	1	1	10	1	1	1	1	2.61311735	10	0
chr12	102000000	chr13	54000000	4	10	4	10	0.988113225	NA	10	4	4	10	4	4	1	1	3.62703399	10	0
chr12	102000000	chr13	115000000	3	10	3	10	0.880836427	NA	10	3	3	10	3	3	1	1	2.45922176	10	0
chr12	103000000	chr13	58000000	8	10	8	10	0.998900294	NA	10	8	8	10	8	8	1	1	3.30682082	10	0
chr12	103000000	chr13	117000000	9	10	9	10	0.99885869	NA	10	9	9	10	9	9	1	1	3.2201541	10	0
chr12	103000000	chr13	114000000	5	10	5	10	0.989112556	NA	10	5	5	10	5	5	1	1	2.52195489	10	0
chr12	103000000	chr13	115000000	2	10	2	10	0.987833977	NA	10	2	2	10	2	2	1	1	3.02916596	10	0
chr12	103000000	chr13	73000000	4	10	4	10	0.861882806	NA	10	4	4	10	4	4	1	1	3.51018786	10	0
chr12	104000000	chr13	103000000	9	10	9	10	0.999747694	NA	10	9	9	10	9	9	1	1	3.02525041	10	0
chr12	104000000	chr13	114000000	8	10	8	10	0.976837635	NA	10	8	8	10	8	8	1	1	1.94473441	10	0
chr12	104000000	chr13	59000000	4	10	4	10	0.972704232	NA	10	4	4	10	4	4	1	1	2.79153498	10	0
chr12	104000000	chr13	115000000	5	10	5	10	0.988462746	NA	10	5	5	10	5	5	1	1	2.31800401	10	0
chr12	104000000	chr13	104000000	4	10	4	10	0.999631047	NA	10	4	4	10	4	4	1	1	2.81063328	10	0
chr12	104000000	chr13	73000000	19	10	19	10	0.999981046	NA	10	19	19	10	19	19	1	1	3.69497612	10	0
chr12	104000000	chr13	74000000	4	10	4	10	0.999442875	NA	10	4	4	10	4	4	1	1	3.28539584	10	0
chr12	105000000	chr13	74000000	7	10	7	10	0.998586893	NA	10	7	7	10	7	7	1	1	2.84532872	10	0
chr12	105000000	chr13	114000000	9	10	9	10	0.988264799	NA	10	9	9	10	9	9	1	1	1.94506249	10	0
chr12	105000000	chr13	73000000	23	10	22	10	0.999998331	NA	10	22	22	10	22	22	1	1	3.57353019	10	0
