run_id	config_name	status	strict_pairs_only_candidate	boundary_reasons	model_top1_accuracy_genome_trans	model_top1_accuracy_genome_cis	model_top1_accuracy_genome_all	model_same_cross_accuracy_genome_trans	mean_per_chrom_cis_distance_spearman	input_contact_source	sample	uses_phase_labels	uses_charm_or_reference	uses_charm_for_training	readgroup_mode	fixed_posterior	manifest_path	summary_path
035-20260619_143807-p9016_copytrack_entropy_combo_1m	p9016_pcgamma1_td0p5_entropyfloor0p5_sep0_lct0p01_gct0p003	OK	1	OK	0.349931	0.56512	0.476608	0.548553	0.757059	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/035-20260619_143807-p9016_copytrack_entropy_combo_1m/outputs/p9016_pcgamma1_td0p5_entropyfloor0p5_sep0_lct0p01_gct0p003/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/035-20260619_143807-p9016_copytrack_entropy_combo_1m/summary.tsv
047-20260620_082138-p9016_init_coord_anchor_1m	p9016_initanchor_k0p01_seed17_noise0_best035	OK	1	OK	0.349417	0.568891	0.478616	0.5411	0.759412	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/047-20260620_082138-p9016_init_coord_anchor_1m/outputs/p9016_initanchor_k0p01_seed17_noise0_best035/p9016_initanchor_k0p01_seed17_noise0_best035/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/047-20260620_082138-p9016_init_coord_anchor_1m/summary.tsv
036-20260619_212753-p9016_trans_confidence_rho_1m	p9016_pcgamma1_td0p5_transfloor0p25_sep0	OK	1	OK	0.349146	0.585396	0.488221	0.547685	0.765617	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/036-20260619_212753-p9016_trans_confidence_rho_1m/outputs/p9016_pcgamma1_td0p5_transfloor0p25_sep0/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/036-20260619_212753-p9016_trans_confidence_rho_1m/summary.tsv
047-20260620_082138-p9016_init_coord_anchor_1m	p9016_initanchor_k0p001_seed17_noise0_best035	OK	1	OK	0.34909	0.5681	0.478016	0.548546	0.762925	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/047-20260620_082138-p9016_init_coord_anchor_1m/outputs/p9016_initanchor_k0p001_seed17_noise0_best035/p9016_initanchor_k0p001_seed17_noise0_best035/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/047-20260620_082138-p9016_init_coord_anchor_1m/summary.tsv
048-20260620_092323-p9016_callable_anchor_mstep_1m	p9016_samecross_m0p50_p1_w10_seed71_best035	OK	1	OK	0.34841	0.573841	0.481116	0.547275	0.782815	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/048-20260620_092323-p9016_callable_anchor_mstep_1m/outputs/p9016_samecross_m0p50_p1_w10_seed71_best035/p9016_samecross_m0p50_p1_w10_seed71_best035/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/048-20260620_092323-p9016_callable_anchor_mstep_1m/summary.tsv
047-20260620_082138-p9016_init_coord_anchor_1m	p9016_initanchor_k0p03_seed71_noise0p05_best035	OK	1	OK	0.348174	0.566455	0.476671	0.547664	0.777702	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/047-20260620_082138-p9016_init_coord_anchor_1m/outputs/p9016_initanchor_k0p03_seed71_noise0p05_best035/p9016_initanchor_k0p03_seed71_noise0p05_best035/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/047-20260620_082138-p9016_init_coord_anchor_1m/summary.tsv
035-20260619_143807-p9016_copytrack_entropy_combo_1m	p9016_pcgamma1_td0p5_sep0_lct0p03_gct0	OK	1	OK	0.347465	0.568702	0.477702	0.539267	0.762043	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/035-20260619_143807-p9016_copytrack_entropy_combo_1m/outputs/p9016_pcgamma1_td0p5_sep0_lct0p03_gct0/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/035-20260619_143807-p9016_copytrack_entropy_combo_1m/summary.tsv
049-20260620_103248-p9016_trans_dscale_gamma_1m	p9016_transgamma_g0p25_td0p75_seed71_best035	OK	1	OK	0.34668	0.574433	0.480753	0.561423	0.765422	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/049-20260620_103248-p9016_trans_dscale_gamma_1m/outputs/p9016_transgamma_g0p25_td0p75_seed71_best035/p9016_transgamma_g0p25_td0p75_seed71_best035/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/049-20260620_103248-p9016_trans_dscale_gamma_1m/summary.tsv
048-20260620_092323-p9016_callable_anchor_mstep_1m	p9016_samecross_m0p50_p1_w10_seed17_best035	OK	1	OK	0.346291	0.567848	0.476717	0.540052	0.772799	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/048-20260620_092323-p9016_callable_anchor_mstep_1m/outputs/p9016_samecross_m0p50_p1_w10_seed17_best035/p9016_samecross_m0p50_p1_w10_seed17_best035/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/048-20260620_092323-p9016_callable_anchor_mstep_1m/summary.tsv
036-20260619_212753-p9016_trans_confidence_rho_1m	p9016_pcgamma1_td0p5_transfloor0p5_sep0	OK	1	OK	0.346194	0.571051	0.478562	0.552929	0.800016	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/036-20260619_212753-p9016_trans_confidence_rho_1m/outputs/p9016_pcgamma1_td0p5_transfloor0p5_sep0/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/036-20260619_212753-p9016_trans_confidence_rho_1m/summary.tsv
049-20260620_103248-p9016_trans_dscale_gamma_1m	p9016_transgamma_g0_td1_seed71_best035	OK	1	OK	0.34593	0.570439	0.478094	0.547803	0.779605	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/049-20260620_103248-p9016_trans_dscale_gamma_1m/outputs/p9016_transgamma_g0_td1_seed71_best035/p9016_transgamma_g0_td1_seed71_best035/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/049-20260620_103248-p9016_trans_dscale_gamma_1m/summary.tsv
032-20260619_122253-p9016_trans_contact_scaling_1m	p9016_pcgamma1_tk1_td0p5_sep0_ieps0p5_noise0_seed17	OK	1	OK	0.345333	0.567358	0.476034	0.539267	0.760296	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/032-20260619_122253-p9016_trans_contact_scaling_1m/outputs/p9016_pcgamma1_tk1_td0p5_sep0_ieps0p5_noise0_seed17/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/032-20260619_122253-p9016_trans_contact_scaling_1m/summary.tsv
036-20260619_212753-p9016_trans_confidence_rho_1m	p9016_pcgamma1_td0p5_baseline_sep0_lct0_gct0	OK	1	OK	0.345333	0.567358	0.476034	0.539267	0.760296	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/036-20260619_212753-p9016_trans_confidence_rho_1m/outputs/p9016_pcgamma1_td0p5_baseline_sep0_lct0_gct0/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/036-20260619_212753-p9016_trans_confidence_rho_1m/summary.tsv
047-20260620_082138-p9016_init_coord_anchor_1m	p9016_initanchor_k0p003_seed17_noise0_best035	OK	1	OK	0.34502	0.571488	0.478336	0.540517	0.767616	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/047-20260620_082138-p9016_init_coord_anchor_1m/outputs/p9016_initanchor_k0p003_seed17_noise0_best035/p9016_initanchor_k0p003_seed17_noise0_best035/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/047-20260620_082138-p9016_init_coord_anchor_1m/summary.tsv
034-20260619_140108-p9016_entropy_rho_temperature_1m	p9016_pcgamma1_rho_entropy_floor0p5_temp1_td0p5_sep0	OK	1	OK	0.344944	0.567333	0.475859	0.538746	0.75923	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/034-20260619_140108-p9016_entropy_rho_temperature_1m/outputs/p9016_pcgamma1_rho_entropy_floor0p5_temp1_td0p5_sep0/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/034-20260619_140108-p9016_entropy_rho_temperature_1m/summary.tsv
034-20260619_140108-p9016_entropy_rho_temperature_1m	p9016_pcgamma1_rho_constant_temp1_td0p5_sep0	OK	1	OK	0.344895	0.565979	0.475042	0.539371	0.758404	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/034-20260619_140108-p9016_entropy_rho_temperature_1m/outputs/p9016_pcgamma1_rho_constant_temp1_td0p5_sep0/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/034-20260619_140108-p9016_entropy_rho_temperature_1m/summary.tsv
048-20260620_092323-p9016_callable_anchor_mstep_1m	p9016_samecross_m0p25_p1_w10_seed17_best035	OK	1	OK	0.344826	0.57007	0.477422	0.538906	0.766235	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/048-20260620_092323-p9016_callable_anchor_mstep_1m/outputs/p9016_samecross_m0p25_p1_w10_seed17_best035/p9016_samecross_m0p25_p1_w10_seed17_best035/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/048-20260620_092323-p9016_callable_anchor_mstep_1m/summary.tsv
035-20260619_143807-p9016_copytrack_entropy_combo_1m	p9016_pcgamma1_td0p5_entropyfloor0p5_sep0_lct0_gct0	OK	1	OK	0.344583	0.566867	0.475437	0.538447	0.759551	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/035-20260619_143807-p9016_copytrack_entropy_combo_1m/outputs/p9016_pcgamma1_td0p5_entropyfloor0p5_sep0_lct0_gct0/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/035-20260619_143807-p9016_copytrack_entropy_combo_1m/summary.tsv
037-20260619_230802-p9016_trans_chrpair_mstep_1m	p9016_pcgamma1_td0p5_mstep0_sep0	OK	1	OK	0.344374	0.565892	0.474777	0.538392	0.75945	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/037-20260619_230802-p9016_trans_chrpair_mstep_1m/outputs/p9016_pcgamma1_td0p5_mstep0_sep0/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/037-20260619_230802-p9016_trans_chrpair_mstep_1m/summary.tsv
042-20260620_022516-p9016_trans_gate_mstep_1m	p9016_transgate_off_td0p5	OK	1	OK	0.344374	0.565892	0.474777	0.538392	0.75945	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/042-20260620_022516-p9016_trans_gate_mstep_1m/outputs/p9016_transgate_off_td0p5/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/042-20260620_022516-p9016_trans_gate_mstep_1m/summary.tsv
034-20260619_140108-p9016_entropy_rho_temperature_1m	p9016_pcgamma1_rho_entropy_floor0p25_temp1_td0p5_sep0	OK	1	OK	0.344312	0.565149	0.474314	0.538683	0.758114	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/034-20260619_140108-p9016_entropy_rho_temperature_1m/outputs/p9016_pcgamma1_rho_entropy_floor0p25_temp1_td0p5_sep0/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/034-20260619_140108-p9016_entropy_rho_temperature_1m/summary.tsv
035-20260619_143807-p9016_copytrack_entropy_combo_1m	p9016_pcgamma1_td0p5_best034_sep0_lct0_gct0	OK	1	OK	0.344284	0.565261	0.474368	0.538697	0.757868	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/035-20260619_143807-p9016_copytrack_entropy_combo_1m/outputs/p9016_pcgamma1_td0p5_best034_sep0_lct0_gct0/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/035-20260619_143807-p9016_copytrack_entropy_combo_1m/summary.tsv
044-20260620_040939-p9016_multiseed_basin_audit_1m	p9016_multiseed_chrpair_m0p5_p4_w10_seed71_noise0p05	OK	1	OK	0.344284	0.556463	0.469189	0.554616	0.796257	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/044-20260620_040939-p9016_multiseed_basin_audit_1m/outputs/p9016_multiseed_chrpair_m0p5_p4_w10_seed71_noise0p05/p9016_multiseed_chrpair_m0p5_p4_w10_seed71_noise0p05/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/044-20260620_040939-p9016_multiseed_basin_audit_1m/summary.tsv
033-20260619_131815-p9016_trans_top1_mstep_1m	p9016_pcgamma1_top1off_td0p5_sep0_ieps0p5_noise0_seed17	OK	1	OK	0.344277	0.565227	0.474345	0.538746	0.757987	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/033-20260619_131815-p9016_trans_top1_mstep_1m/outputs/p9016_pcgamma1_top1off_td0p5_sep0_ieps0p5_noise0_seed17/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/033-20260619_131815-p9016_trans_top1_mstep_1m/summary.tsv
034-20260619_140108-p9016_entropy_rho_temperature_1m	p9016_pcgamma1_rho_entropy_floor0p5_temp2to1_td0p5_sep0	OK	1	OK	0.344187	0.524797	0.450508	0.54283	0.55646	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/034-20260619_140108-p9016_entropy_rho_temperature_1m/outputs/p9016_pcgamma1_rho_entropy_floor0p5_temp2to1_td0p5_sep0/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/034-20260619_140108-p9016_entropy_rho_temperature_1m/summary.tsv
049-20260620_103248-p9016_trans_dscale_gamma_1m	p9016_transgamma_g1_td0p75_seed71_best035	OK	1	OK	0.343458	0.557268	0.469323	0.543635	0.78117	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/049-20260620_103248-p9016_trans_dscale_gamma_1m/outputs/p9016_transgamma_g1_td0p75_seed71_best035/p9016_transgamma_g1_td0p75_seed71_best035/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/049-20260620_103248-p9016_trans_dscale_gamma_1m/summary.tsv
049-20260620_103248-p9016_trans_dscale_gamma_1m	p9016_transgamma_g0_td0p75_seed71_best035	OK	1	OK	0.342735	0.568396	0.475577	0.540538	0.778882	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/049-20260620_103248-p9016_trans_dscale_gamma_1m/outputs/p9016_transgamma_g0_td0p75_seed71_best035/p9016_transgamma_g0_td0p75_seed71_best035/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/049-20260620_103248-p9016_trans_dscale_gamma_1m/summary.tsv
035-20260619_143807-p9016_copytrack_entropy_combo_1m	p9016_pcgamma1_td0p5_sep0_lct0_gct0p003	OK	1	OK	0.342673	0.566756	0.474585	0.539572	0.760717	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/035-20260619_143807-p9016_copytrack_entropy_combo_1m/outputs/p9016_pcgamma1_td0p5_sep0_lct0_gct0p003/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/035-20260619_143807-p9016_copytrack_entropy_combo_1m/summary.tsv
044-20260620_040939-p9016_multiseed_basin_audit_1m	p9016_multiseed_best035_seed31_noise0p05	OK	1	OK	0.342548	0.559539	0.470286	0.54299	0.725411	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/044-20260620_040939-p9016_multiseed_basin_audit_1m/outputs/p9016_multiseed_best035_seed31_noise0p05/p9016_multiseed_best035_seed31_noise0p05/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/044-20260620_040939-p9016_multiseed_basin_audit_1m/summary.tsv
045-20260620_055343-p9016_raw_heldout_selection_1m	p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05	OK	1	OK	0.34251	0.586062	0.489025	0.535938	0.805144	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/045-20260620_055343-p9016_raw_heldout_selection_1m/outputs/p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05/p9016_heldout_chrpair_m1_p1_w0_seed23_noise0p05/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/045-20260620_055343-p9016_raw_heldout_selection_1m/summary.tsv
035-20260619_143807-p9016_copytrack_entropy_combo_1m	p9016_pcgamma1_td0p5_entropyfloor0p5_sep0_lct0_gct0p003	OK	1	OK	0.342492	0.567018	0.474665	0.539149	0.762797	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/035-20260619_143807-p9016_copytrack_entropy_combo_1m/outputs/p9016_pcgamma1_td0p5_entropyfloor0p5_sep0_lct0_gct0p003/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/035-20260619_143807-p9016_copytrack_entropy_combo_1m/summary.tsv
021-20260618_234407-p9016_trans_chr_pair_prior_1m	p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	OK	1	OK	0.342332	0.569731	0.476197	0.539343	0.797915	raw_pairs	P9016	0	0	0	NA	NA	/mnt/ssd/zliu/phase3/test_res/021-20260618_234407-p9016_trans_chr_pair_prior_1m/outputs/p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/021-20260618_234407-p9016_trans_chr_pair_prior_1m/summary.tsv
022-20260619_004818-p9016_trans_pair_sharpen_warmup_1m	p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0	OK	1	OK	0.342332	0.569731	0.476197	0.539343	0.797915	raw_pairs	P9016	0	0	0	NA	NA	/mnt/ssd/zliu/phase3/test_res/022-20260619_004818-p9016_trans_pair_sharpen_warmup_1m/outputs/p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/022-20260619_004818-p9016_trans_pair_sharpen_warmup_1m/summary.tsv
045-20260620_055343-p9016_raw_heldout_selection_1m	p9016_heldout_best035_seed31_noise0p05	OK	1	OK	0.341186	0.561044	0.473447	0.540244	0.693584	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/045-20260620_055343-p9016_raw_heldout_selection_1m/outputs/p9016_heldout_best035_seed31_noise0p05/p9016_heldout_best035_seed31_noise0p05/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/045-20260620_055343-p9016_raw_heldout_selection_1m/summary.tsv
021-20260618_234407-p9016_trans_chr_pair_prior_1m	p9016_pcgamma1_prior0p5_sep_off	OK	1	OK	0.340971	0.561578	0.470837	0.534558	0.813097	raw_pairs	P9016	0	0	0	NA	NA	/mnt/ssd/zliu/phase3/test_res/021-20260618_234407-p9016_trans_chr_pair_prior_1m/outputs/p9016_pcgamma1_prior0p5_sep_off/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/021-20260618_234407-p9016_trans_chr_pair_prior_1m/summary.tsv
022-20260619_004818-p9016_trans_pair_sharpen_warmup_1m	p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	OK	1	OK	0.340971	0.561578	0.470837	0.534558	0.813097	raw_pairs	P9016	0	0	0	NA	NA	/mnt/ssd/zliu/phase3/test_res/022-20260619_004818-p9016_trans_pair_sharpen_warmup_1m/outputs/p9016_pcgamma1_prior0p5_power1_warmup0_sep_off/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/022-20260619_004818-p9016_trans_pair_sharpen_warmup_1m/summary.tsv
019-20260618_224538-p9016_copytrack_continuity_1m	p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_ieps0p5_noise0_seed17	OK	1	OK	0.340943	0.571172	0.476474	0.54051	0.800932	raw_pairs	P9016	0	0	0	NA	NA	/mnt/ssd/zliu/phase3/test_res/019-20260618_224538-p9016_copytrack_continuity_1m/outputs/p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_ieps0p5_noise0_seed17/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/019-20260618_224538-p9016_copytrack_continuity_1m/summary.tsv
040-20260620_010533-p9016_normdir_copytrack_1m	p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	OK	1	OK	0.340943	0.571051	0.476402	0.542198	0.749153	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/040-20260620_010533-p9016_normdir_copytrack_1m/outputs/p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/040-20260620_010533-p9016_normdir_copytrack_1m/summary.tsv
044-20260620_040939-p9016_multiseed_basin_audit_1m	p9016_multiseed_best035_seed17_noise0p05	OK	1	OK	0.340728	0.570818	0.476177	0.53969	0.752456	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/044-20260620_040939-p9016_multiseed_basin_audit_1m/outputs/p9016_multiseed_best035_seed17_noise0p05/p9016_multiseed_best035_seed17_noise0p05/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/044-20260620_040939-p9016_multiseed_basin_audit_1m/summary.tsv
034-20260619_140108-p9016_entropy_rho_temperature_1m	p9016_pcgamma1_rho_entropy_floor0p25_temp2to1_td0p5_sep0	OK	1	OK	0.340547	0.526257	0.449871	0.537558	0.566328	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/034-20260619_140108-p9016_entropy_rho_temperature_1m/outputs/p9016_pcgamma1_rho_entropy_floor0p25_temp2to1_td0p5_sep0/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/034-20260619_140108-p9016_entropy_rho_temperature_1m/summary.tsv
044-20260620_040939-p9016_multiseed_basin_audit_1m	p9016_multiseed_chrpair_m0p5_p4_w10_seed31_noise0p05	OK	1	OK	0.339978	0.578078	0.480142	0.544393	0.809394	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/044-20260620_040939-p9016_multiseed_basin_audit_1m/outputs/p9016_multiseed_chrpair_m0p5_p4_w10_seed31_noise0p05/p9016_multiseed_chrpair_m0p5_p4_w10_seed31_noise0p05/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/044-20260620_040939-p9016_multiseed_basin_audit_1m/summary.tsv
044-20260620_040939-p9016_multiseed_basin_audit_1m	p9016_multiseed_chrpair_m1_p1_w0_seed47_noise0p05	OK	1	OK	0.339749	0.567537	0.473843	0.540878	0.801155	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/044-20260620_040939-p9016_multiseed_basin_audit_1m/outputs/p9016_multiseed_chrpair_m1_p1_w0_seed47_noise0p05/p9016_multiseed_chrpair_m1_p1_w0_seed47_noise0p05/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/044-20260620_040939-p9016_multiseed_basin_audit_1m/summary.tsv
019-20260618_224538-p9016_copytrack_continuity_1m	p9016_pcgamma1_msep1_lsep1_copytrack0p03_ieps0p5_noise0_seed17	OK	1	OK	0.339415	0.570803	0.475628	0.53985	0.803514	raw_pairs	P9016	0	0	0	NA	NA	/mnt/ssd/zliu/phase3/test_res/019-20260618_224538-p9016_copytrack_continuity_1m/outputs/p9016_pcgamma1_msep1_lsep1_copytrack0p03_ieps0p5_noise0_seed17/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/019-20260618_224538-p9016_copytrack_continuity_1m/summary.tsv
040-20260620_010533-p9016_normdir_copytrack_1m	p9016_pcgamma1_td0p5_normdir0p03_only	OK	1	OK	0.339311	0.570119	0.475182	0.534391	0.759681	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/040-20260620_010533-p9016_normdir_copytrack_1m/outputs/p9016_pcgamma1_td0p5_normdir0p03_only/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/040-20260620_010533-p9016_normdir_copytrack_1m/summary.tsv
040-20260620_010533-p9016_normdir_copytrack_1m	p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003	OK	1	OK	0.339026	0.562325	0.470477	0.537114	0.77229	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/040-20260620_010533-p9016_normdir_copytrack_1m/outputs/p9016_pcgamma1_td0p5_normdir0p03_msep1_lsep0p5_lct0p03_gct0p003/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/040-20260620_010533-p9016_normdir_copytrack_1m/summary.tsv
032-20260619_122253-p9016_trans_contact_scaling_1m	p9016_pcgamma1_tk1_td1p25_sep0_ieps0p5_noise0_seed17	OK	1	OK	0.338429	0.561738	0.469886	0.541587	0.796829	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/032-20260619_122253-p9016_trans_contact_scaling_1m/outputs/p9016_pcgamma1_tk1_td1p25_sep0_ieps0p5_noise0_seed17/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/032-20260619_122253-p9016_trans_contact_scaling_1m/summary.tsv
019-20260618_224538-p9016_copytrack_continuity_1m	p9016_pcgamma1_msep1_lsep0p5_copytrack0p01_ieps0p5_noise0_seed17	OK	1	OK	0.338012	0.566363	0.472437	0.535544	0.800769	raw_pairs	P9016	0	0	0	NA	NA	/mnt/ssd/zliu/phase3/test_res/019-20260618_224538-p9016_copytrack_continuity_1m/outputs/p9016_pcgamma1_msep1_lsep0p5_copytrack0p01_ieps0p5_noise0_seed17/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/019-20260618_224538-p9016_copytrack_continuity_1m/summary.tsv
044-20260620_040939-p9016_multiseed_basin_audit_1m	p9016_multiseed_chrpair_m1_p1_w0_seed31_noise0p05	OK	1	OK	0.337755	0.584712	0.483133	0.54092	0.819437	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/044-20260620_040939-p9016_multiseed_basin_audit_1m/outputs/p9016_multiseed_chrpair_m1_p1_w0_seed31_noise0p05/p9016_multiseed_chrpair_m1_p1_w0_seed31_noise0p05/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/044-20260620_040939-p9016_multiseed_basin_audit_1m/summary.tsv
044-20260620_040939-p9016_multiseed_basin_audit_1m	p9016_multiseed_chrpair_m1_p1_w0_seed71_noise0p05	OK	1	OK	0.337394	0.575938	0.477819	0.541309	0.826292	raw_pairs	P9016	0	0	0	off	NA	/mnt/ssd/zliu/phase3/test_res/044-20260620_040939-p9016_multiseed_basin_audit_1m/outputs/p9016_multiseed_chrpair_m1_p1_w0_seed71_noise0p05/p9016_multiseed_chrpair_m1_p1_w0_seed71_noise0p05/p9016_full.manifest.tsv	/mnt/ssd/zliu/phase3/test_res/044-20260620_040939-p9016_multiseed_basin_audit_1m/summary.tsv
