chr1	start1	chr2	start2	n_contacts	truth_top_state	truth_top_count	posterior_top_state	posterior_pmax	posterior_margin	whole_chrom_pred_state	whole_chrom_correct_contacts	chr_pair_oracle_correct_contacts	nearest_geometry_state	nearest_geometry_correct_contacts	same_cross_correct_contacts	truth_state_distance_rank	posterior_top1_distance_rank	posterior_top1_distance_gap	nearest_geometry_state	best_relative_flip_chr2
chr12	28000000	chr18	31000000	3	10	3	00	0.47060439	NA	00	0	0	00	0	0	2	1	0.438464261	00	0
chr12	29000000	chr18	34000000	3	10	3	10	0.552400827	NA	10	3	3	10	3	3	1	1	0.627914334	10	0
chr12	29000000	chr18	80000000	10	10	10	00	0.920505524	NA	00	0	0	00	0	0	2	1	1.7969019	00	0
chr12	29000000	chr18	79000000	3	10	3	00	0.790232003	NA	00	0	0	00	0	0	2	1	1.70288474	00	0
chr12	29000000	chr18	82000000	1	10	1	10	0.779574633	NA	10	1	1	10	1	1	1	1	1.19202273	10	0
chr12	29000000	chr18	81000000	4	10	4	00	0.853735507	NA	00	0	0	00	0	0	2	1	1.25653444	00	0
chr12	30000000	chr18	80000000	2	00	1	00	0.779571354	NA	00	1	1	00	1	1	1	1	2.16459437	00	0
chr12	30000000	chr18	81000000	9	10	9	00	0.892546296	NA	00	0	0	00	0	0	2	1	1.61530156	00	0
chr12	30000000	chr18	82000000	2	10	2	10	0.442711771	NA	10	2	2	10	2	2	1	1	0.841141451	10	0
chr12	69000000	chr18	89000000	2	10	2	10	0.338276088	NA	10	2	2	10	2	2	1	1	0.985268693	10	0
chr12	74000000	chr18	89000000	1	10	1	10	0.339038908	NA	10	1	1	10	1	1	1	1	0.864245567	10	0
chr12	101000000	chr18	89000000	6	10	6	10	0.808006287	NA	10	6	6	10	6	6	1	1	1.26956817	10	0
chr12	101000000	chr18	28000000	1	01	1	00	0.454983085	NA	00	0	0	00	0	0	4	1	2.39496983	00	0
chr12	102000000	chr18	28000000	4	10	4	00	0.471519321	NA	00	0	0	00	0	0	2	1	2.14499689	00	0
chr12	102000000	chr18	89000000	15	10	15	10	0.962811649	NA	10	15	15	10	15	15	1	1	2.08371981	10	0
chr12	102000000	chr18	36000000	2	10	2	10	0.520749032	NA	10	2	2	10	2	2	1	1	2.02637963	10	0
chr12	103000000	chr18	89000000	8	10	8	10	0.885548115	NA	10	8	8	10	8	8	1	1	1.46419002	10	0
chr12	103000000	chr18	36000000	1	10	1	10	0.380056024	NA	10	1	1	10	1	1	1	1	1.59814867	10	0
chr12	103000000	chr18	88000000	1	10	1	10	0.554761708	NA	10	1	1	10	1	1	1	1	1.388326	10	0
chr12	3000000	chr19	44000000	1	10	1	10	0.952485561	NA	10	1	1	10	1	1	1	1	3.6416668	10	0
chr12	4000000	chr19	30000000	2	11	2	10	0.348774433	NA	10	0	0	10	0	0	4	1	0.920149787	10	0
chr12	4000000	chr19	29000000	2	11	2	10	0.388299435	NA	10	0	0	10	0	0	4	1	1.43649518	10	0
chr12	4000000	chr19	4000000	1	11	1	10	0.527448595	NA	10	0	0	10	0	0	4	1	1.78276849	10	0
chr12	5000000	chr19	45000000	4	10	4	10	0.968766272	NA	10	4	4	10	4	4	1	1	3.05869989	10	0
chr12	5000000	chr19	44000000	7	10	7	10	0.9953686	NA	10	7	7	10	7	7	1	1	3.28228689	10	0
chr12	5000000	chr19	46000000	2	10	2	10	0.7662974	NA	10	2	2	10	2	2	1	1	3.05319604	10	0
chr12	7000000	chr19	45000000	2	10	2	10	0.953437686	NA	10	2	2	10	2	2	1	1	3.42736095	10	0
chr12	7000000	chr19	30000000	1	11	1	10	0.386584193	NA	10	0	0	10	0	0	4	1	1.65385844	10	0
chr12	15000000	chr19	44000000	1	00	1	10	0.935868025	NA	10	0	0	10	0	0	3	1	3.71721551	10	0
chr12	15000000	chr19	4000000	2	11	2	10	0.637657404	NA	10	0	0	10	0	0	4	1	2.32703886	10	0
chr12	16000000	chr19	44000000	15	10	15	10	0.999520779	NA	10	15	15	10	15	15	1	1	3.54106913	10	0
chr12	16000000	chr19	45000000	2	10	2	10	0.932043195	NA	10	2	2	10	2	2	1	1	3.44110817	10	0
chr12	17000000	chr19	43000000	13	10	13	10	0.999612272	NA	10	13	13	10	13	13	1	1	3.57274365	10	0
chr12	17000000	chr19	37000000	1	10	1	10	0.800579429	NA	10	1	1	10	1	1	1	1	4.23739127	10	0
chr12	17000000	chr19	45000000	1	10	1	10	0.767209291	NA	10	1	1	10	1	1	1	1	3.95756857	10	0
chr12	17000000	chr19	44000000	5	10	5	10	0.995162189	NA	10	5	5	10	5	5	1	1	3.71692978	10	0
chr12	17000000	chr19	40000000	9	10	9	10	0.999793589	NA	10	9	9	10	9	9	1	1	4.69040489	10	0
chr12	17000000	chr19	39000000	1	10	1	10	0.996581733	NA	10	1	1	10	1	1	1	1	4.73243218	10	0
chr12	31000000	chr19	39000000	2	10	2	10	0.950347841	NA	10	2	2	10	2	2	1	1	3.0539736	10	0
chr12	35000000	chr19	39000000	1	10	1	10	0.906899989	NA	10	1	1	10	1	1	1	1	3.85837178	10	0
chr12	37000000	chr19	38000000	1	10	1	10	0.9404791	NA	10	1	1	10	1	1	1	1	4.59335816	10	0
chr12	38000000	chr19	37000000	1	10	1	10	0.99993825	NA	10	1	1	10	1	1	1	1	4.31027841	10	0
chr12	38000000	chr19	38000000	2	10	2	10	0.983720541	NA	10	2	2	10	2	2	1	1	4.66668177	10	0
chr12	38000000	chr19	46000000	4	10	4	10	0.999323487	NA	10	4	4	10	4	4	1	1	4.16175741	10	0
chr12	38000000	chr19	43000000	4	10	4	10	0.921377838	NA	10	4	4	10	4	4	1	1	3.40634187	10	0
chr12	39000000	chr19	47000000	1	10	1	10	0.802295029	NA	10	1	1	10	1	1	1	1	3.67675224	10	0
chr12	40000000	chr19	37000000	14	10	14	10	0.999968886	NA	10	14	14	10	14	14	1	1	4.48294573	10	0
chr12	40000000	chr19	38000000	15	10	15	10	0.999902487	NA	10	15	15	10	15	15	1	1	4.54376866	10	0
chr12	40000000	chr19	46000000	1	10	1	10	0.901843846	NA	10	1	1	10	1	1	1	1	4.60493704	10	0
chr12	40000000	chr19	43000000	2	10	2	10	0.810491979	NA	10	2	2	10	2	2	1	1	3.75638284	10	0
chr12	40000000	chr19	40000000	4	10	4	10	0.999055088	NA	10	4	4	10	4	4	1	1	4.6559125	10	0
chr12	41000000	chr19	39000000	1	10	1	10	0.771820903	NA	10	1	1	10	1	1	1	1	3.13341636	10	0
chr12	41000000	chr19	40000000	2	10	2	10	0.921076953	NA	10	2	2	10	2	2	1	1	3.22546779	10	0
chr12	45000000	chr19	37000000	1	10	1	10	0.972098351	NA	10	1	1	10	1	1	1	1	2.6569187	10	0
chr12	45000000	chr19	38000000	1	10	1	10	0.841393113	NA	10	1	1	10	1	1	1	1	2.63600729	10	0
chr12	46000000	chr19	37000000	2	10	2	10	0.765383005	NA	10	2	2	10	2	2	1	1	3.30831701	10	0
chr12	78000000	chr19	37000000	3	10	3	10	0.709297478	NA	10	3	3	10	3	3	1	1	3.15497924	10	0
chr12	78000000	chr19	45000000	1	10	1	10	0.486970633	NA	10	1	1	10	1	1	1	1	2.54176666	10	0
chr12	110000000	chr19	43000000	14	10	14	11	0.99801743	NA	11	0	0	11	0	0	3	1	3.14764359	11	0
chr12	110000000	chr19	44000000	7	10	7	11	0.996822238	NA	11	0	0	11	0	0	3	1	2.67221781	11	0
chr12	111000000	chr19	43000000	2	10	2	11	0.998018503	NA	11	0	0	11	0	0	3	1	3.85591368	11	0
chr12	111000000	chr19	44000000	9	10	9	11	0.998262823	NA	11	0	0	11	0	0	3	1	3.3973905	11	0
chr12	111000000	chr19	45000000	13	10	13	11	0.999996901	NA	11	0	0	11	0	0	3	1	3.89113672	11	0
chr12	111000000	chr19	46000000	2	10	2	11	0.999476016	NA	11	0	0	11	0	0	4	1	3.89999821	11	0
chr12	112000000	chr19	45000000	25	10	25	11	0.999986649	NA	11	0	0	11	0	0	4	1	3.6001762	11	0
chr12	112000000	chr19	44000000	2	10	2	11	0.979682207	NA	11	0	0	11	0	0	4	1	3.47692813	11	0
chr12	112000000	chr19	29000000	11	11	7	11	0.976950705	NA	11	7	7	11	7	7	1	1	3.36208226	11	0
chr12	112000000	chr19	38000000	4	10	4	11	0.956600547	NA	11	0	0	11	0	0	4	1	3.76186763	11	0
chr12	112000000	chr19	26000000	2	11	2	11	0.81791842	NA	11	2	2	11	2	2	1	1	3.22409018	11	0
chr12	112000000	chr19	27000000	6	11	6	11	0.964640915	NA	11	6	6	11	6	6	1	1	3.05059501	11	0
chr12	112000000	chr19	46000000	19	10	19	11	0.999997258	NA	11	0	0	11	0	0	4	1	3.69818107	11	0
chr12	112000000	chr19	16000000	4	10	3	11	0.954625547	NA	11	1	1	11	1	1	4	1	3.54023433	11	0
chr12	112000000	chr19	47000000	7	10	7	11	0.999925613	NA	11	0	0	11	0	0	4	1	3.73160324	11	0
chr12	112000000	chr19	37000000	8	10	8	11	0.999936104	NA	11	0	0	11	0	0	4	1	3.6599769	11	0
chr12	112000000	chr19	36000000	2	10	2	11	0.991761088	NA	11	0	0	11	0	0	4	1	3.51633881	11	0
chr12	112000000	chr19	50000000	1	10	1	11	0.865023613	NA	11	0	0	11	0	0	4	1	3.60076846	11	0
chr12	112000000	chr19	8000000	3	10	3	11	0.965132356	NA	11	0	0	11	0	0	4	1	3.60413779	11	0
chr12	113000000	chr19	16000000	3	10	3	10	0.670672596	NA	10	3	3	10	3	3	1	1	1.83919496	10	0
chr12	113000000	chr19	8000000	4	10	4	10	0.512205899	NA	10	4	4	10	4	4	1	1	0.837517586	10	0
chr12	113000000	chr19	39000000	3	10	3	10	0.833001614	NA	10	3	3	10	3	3	1	1	1.58577507	10	0
chr13	4000000	chr14	32000000	3	00	3	11	0.25	NA	00	3	3	00	3	3	1	4	3.26542167	00	0
chr13	9000000	chr14	17000000	2	00	2	00	0.906555593	NA	00	2	2	00	2	2	1	1	2.51846439	00	0
chr13	9000000	chr14	18000000	1	00	1	00	0.767709136	NA	00	1	1	00	1	1	1	1	3.06963435	00	0
chr13	10000000	chr14	17000000	9	00	9	00	0.996711254	NA	00	9	9	00	9	9	1	1	3.11018981	00	0
chr13	10000000	chr14	18000000	3	00	3	00	0.999867439	NA	00	3	3	00	3	3	1	1	3.76343021	00	0
chr13	14000000	chr14	16000000	1	00	1	00	0.990023434	NA	00	1	1	00	1	1	1	1	4.15729681	00	0
chr13	15000000	chr14	17000000	2	00	2	00	0.978992164	NA	00	2	2	00	2	2	1	1	4.33336528	00	0
chr13	16000000	chr14	17000000	2	00	2	00	0.999080896	NA	00	2	2	00	2	2	1	1	4.08255507	00	0
chr13	17000000	chr14	17000000	3	00	3	00	0.99935931	NA	00	3	3	00	3	3	1	1	4.09994911	00	0
chr13	17000000	chr14	15000000	1	00	1	00	0.999740183	NA	00	1	1	00	1	1	1	1	4.03656206	00	0
chr13	17000000	chr14	16000000	1	00	1	00	0.994088054	NA	00	1	1	00	1	1	1	1	4.15904434	00	0
chr13	18000000	chr14	15000000	3	00	3	00	0.890715301	NA	00	3	3	00	3	3	1	1	3.66366528	00	0
chr13	18000000	chr14	14000000	4	00	4	00	0.999568164	NA	00	4	4	00	4	4	1	1	3.16124123	00	0
chr13	18000000	chr14	18000000	3	00	3	00	0.995993614	NA	00	3	3	00	3	3	1	1	3.95284391	00	0
chr13	18000000	chr14	16000000	3	00	3	00	0.998857617	NA	00	3	3	00	3	3	1	1	3.68352766	00	0
chr13	18000000	chr14	13000000	1	00	1	00	0.947939456	NA	00	1	1	00	1	1	1	1	3.89361333	00	0
chr13	19000000	chr14	14000000	4	00	4	00	0.978374243	NA	00	4	4	00	4	4	1	1	2.95200231	00	0
chr13	19000000	chr14	32000000	8	00	8	00	0.994136214	NA	00	8	8	00	8	8	1	1	3.6151433	00	0
chr13	19000000	chr14	33000000	6	00	6	00	0.981788039	NA	00	6	6	00	6	6	1	1	2.36859185	00	0
chr13	20000000	chr14	14000000	4	00	4	00	0.989661217	NA	00	4	4	00	4	4	1	1	2.5353439	00	0
chr13	20000000	chr14	32000000	12	00	12	00	0.999956608	NA	00	12	12	00	12	12	1	1	3.49198505	00	0
chr13	20000000	chr14	33000000	9	00	9	00	0.973131895	NA	00	9	9	00	9	9	1	1	1.99953175	00	0
chr13	20000000	chr14	13000000	4	00	4	00	0.981330693	NA	00	4	4	00	4	4	1	1	3.32798881	00	0
chr13	21000000	chr14	32000000	20	00	20	00	0.99933356	NA	00	20	20	00	20	20	1	1	3.04727324	00	0
chr13	21000000	chr14	33000000	14	00	14	00	0.930592477	NA	00	14	14	00	14	14	1	1	1.47212007	00	0
chr13	27000000	chr14	15000000	6	00	6	00	0.99982065	NA	00	6	6	00	6	6	1	1	4.8446174	00	0
chr13	24000000	chr16	33000000	2	01	2	00	0.481412053	NA	00	0	0	00	0	0	2	1	1.77792087	00	0
chr13	50000000	chr16	79000000	10	01	10	01	0.920870304	NA	01	10	10	01	10	10	1	1	3.55262484	01	0
chr13	50000000	chr16	22000000	2	01	2	01	0.993415475	NA	01	2	2	01	2	2	1	1	4.83430264	01	0
chr13	51000000	chr16	22000000	9	01	9	01	0.996335864	NA	01	9	9	01	9	9	1	1	4.86918041	01	0
chr13	51000000	chr16	23000000	2	01	2	01	0.846783221	NA	01	2	2	01	2	2	1	1	4.00235901	01	0
chr13	51000000	chr16	79000000	4	01	4	01	0.696115375	NA	01	4	4	01	4	4	1	1	3.55024451	01	0
chr13	52000000	chr16	22000000	10	01	10	01	0.986700594	NA	01	10	10	01	10	10	1	1	4.84068531	01	0
chr13	52000000	chr16	21000000	8	01	8	01	0.859827161	NA	01	8	8	01	8	8	1	1	4.49124109	01	0
chr13	67000000	chr16	21000000	3	01	3	01	0.856463015	NA	01	3	3	01	3	3	1	1	4.5169525	01	0
chr13	67000000	chr16	23000000	1	01	1	01	0.948257685	NA	01	1	1	01	1	1	1	1	4.06762009	01	0
chr13	70000000	chr16	21000000	3	01	3	01	0.931126297	NA	01	3	3	01	3	3	1	1	4.47386195	01	0
chr13	71000000	chr16	23000000	1	01	1	01	0.828571677	NA	01	1	1	01	1	1	1	1	4.16518686	01	0
chr13	79000000	chr16	22000000	1	01	1	01	0.950648844	NA	01	1	1	01	1	1	1	1	4.93698312	01	0
chr13	88000000	chr16	80000000	8	01	8	01	0.999604881	NA	01	8	8	01	8	8	1	1	3.89231796	01	0
chr13	88000000	chr16	81000000	8	01	8	01	0.995257199	NA	01	8	8	01	8	8	1	1	3.71373954	01	0
chr13	88000000	chr16	92000000	4	01	4	01	0.693874538	NA	01	4	4	01	4	4	1	1	2.65266877	01	0
chr13	88000000	chr16	91000000	2	01	2	01	0.539839745	NA	01	2	2	01	2	2	1	1	2.4161083	01	0
chr13	89000000	chr16	23000000	10	01	10	01	0.999911308	NA	01	10	10	01	10	10	1	1	4.26265892	01	0
chr13	89000000	chr16	24000000	1	01	1	01	0.989009321	NA	01	1	1	01	1	1	1	1	4.13546566	01	0
chr13	89000000	chr16	80000000	1	01	1	01	0.948954403	NA	01	1	1	01	1	1	1	1	3.90752704	01	0
chr13	90000000	chr16	23000000	13	01	13	01	0.999996901	NA	01	13	13	01	13	13	1	1	4.24254441	01	0
chr13	90000000	chr16	24000000	14	01	14	01	0.999968886	NA	01	14	14	01	14	14	1	1	4.13619068	01	0
chr13	90000000	chr16	79000000	2	01	2	01	0.991316438	NA	01	2	2	01	2	2	1	1	3.50730792	01	0
chr13	90000000	chr16	80000000	5	01	5	01	0.997072697	NA	01	5	5	01	5	5	1	1	3.83275025	01	0
chr13	90000000	chr16	22000000	1	01	1	01	0.998846292	NA	01	1	1	01	1	1	1	1	5.1668748	01	0
chr13	90000000	chr16	78000000	1	01	1	01	0.672173083	NA	01	1	1	01	1	1	1	1	2.05046086	01	0
chr13	91000000	chr16	23000000	8	01	8	01	0.999969363	NA	01	8	8	01	8	8	1	1	4.27907647	01	0
chr13	91000000	chr16	80000000	3	01	3	01	0.987742901	NA	01	3	3	01	3	3	1	1	3.91622794	01	0
chr13	97000000	chr16	28000000	1	10	1	01	0.935950816	NA	01	0	0	01	0	1	4	1	3.43244064	01	0
chr13	97000000	chr16	20000000	1	01	1	01	0.989971757	NA	01	1	1	01	1	1	1	1	3.64943901	01	0
chr13	98000000	chr16	21000000	5	01	5	01	0.999944925	NA	01	5	5	01	5	5	1	1	4.52035933	01	0
chr13	98000000	chr16	28000000	4	01	4	01	0.99865675	NA	01	4	4	01	4	4	1	1	3.31267209	01	0
chr13	98000000	chr16	30000000	1	01	1	01	0.901307821	NA	01	1	1	01	1	1	1	1	2.87418124	01	0
chr13	98000000	chr16	27000000	3	01	3	01	0.991767108	NA	01	3	3	01	3	3	1	1	3.00440558	01	0
chr13	99000000	chr16	27000000	3	01	3	01	0.803525984	NA	01	3	3	01	3	3	1	1	3.04569162	01	0
chr13	99000000	chr16	21000000	19	01	19	01	0.999999404	NA	01	19	19	01	19	19	1	1	4.56063288	01	0
chr13	99000000	chr16	20000000	5	01	5	01	0.999576867	NA	01	5	5	01	5	5	1	1	3.7023741	01	0
chr13	99000000	chr16	22000000	1	01	1	01	0.999534845	NA	01	1	1	01	1	1	1	1	4.89459193	01	0
chr13	99000000	chr16	30000000	1	01	1	01	0.788355231	NA	01	1	1	01	1	1	1	1	2.87538299	01	0
chr13	100000000	chr16	21000000	1	01	1	01	0.998473585	NA	01	1	1	01	1	1	1	1	4.39107003	01	0
chr13	100000000	chr16	22000000	1	01	1	01	0.952790976	NA	01	1	1	01	1	1	1	1	4.76865587	01	0
chr13	102000000	chr16	20000000	1	01	1	01	0.913907528	NA	01	1	1	01	1	1	1	1	3.58640193	01	0
chr13	108000000	chr16	27000000	5	01	5	01	0.994269133	NA	01	5	5	01	5	5	1	1	3.1568158	01	0
chr13	108000000	chr16	28000000	2	01	2	01	0.970389545	NA	01	2	2	01	2	2	1	1	3.36166594	01	0
chr13	109000000	chr16	62000000	2	01	2	01	0.808080077	NA	01	2	2	01	2	2	1	1	2.74919892	01	0
chr13	109000000	chr16	28000000	11	01	11	01	0.999916077	NA	01	11	11	01	11	11	1	1	3.27452469	01	0
chr13	109000000	chr16	29000000	3	01	3	01	0.976037264	NA	01	3	3	01	3	3	1	1	3.10087171	01	0
chr13	109000000	chr16	27000000	7	01	7	01	0.99939692	NA	01	7	7	01	7	7	1	1	3.08447767	01	0
chr13	109000000	chr16	61000000	1	01	1	01	0.577320278	NA	01	1	1	01	1	1	1	1	1.92452634	01	0
chr13	110000000	chr16	28000000	4	01	4	01	0.995181978	NA	01	4	4	01	4	4	1	1	3.24185323	01	0
chr13	111000000	chr16	28000000	4	01	4	01	0.99545455	NA	01	4	4	01	4	4	1	1	3.47628269	01	0
chr13	111000000	chr16	29000000	1	01	1	01	0.965937853	NA	01	1	1	01	1	1	1	1	3.24533963	01	0
chr13	6000000	chr17	5000000	4	11	3	10	0.899361789	NA	10	1	1	10	1	1	4	1	2.45351991	10	0
chr13	8000000	chr17	5000000	5	11	5	10	0.978450775	NA	10	0	0	10	0	0	4	1	3.07549753	10	0
chr13	8000000	chr17	4000000	1	11	1	10	0.556506813	NA	10	0	0	10	0	0	4	1	1.92751043	10	0
chr13	9000000	chr17	5000000	2	11	2	10	0.860965073	NA	10	0	0	10	0	0	4	1	2.41502719	10	0
chr13	37000000	chr17	28000000	2	10	2	01	0.329806238	NA	01	0	0	01	0	2	2	1	0.53857645	01	0
chr13	38000000	chr17	83000000	1	00	1	10	0.39386037	NA	10	0	0	10	0	0	3	1	0.834773604	10	0
chr13	41000000	chr17	83000000	2	10	2	10	0.555533469	NA	10	2	2	10	2	2	1	1	1.0044059	10	0
chr13	62000000	chr17	27000000	1	10	1	10	0.834832907	NA	10	1	1	10	1	1	1	1	1.98891276	10	0
chr13	63000000	chr17	27000000	4	10	4	10	0.92784667	NA	10	4	4	10	4	4	1	1	2.5773424	10	0
chr13	63000000	chr17	26000000	3	10	3	10	0.730285168	NA	10	3	3	10	3	3	1	1	1.95137734	10	0
chr13	63000000	chr17	5000000	2	10	2	10	0.653345823	NA	10	2	2	10	2	2	1	1	3.71668642	10	0
chr13	63000000	chr17	28000000	4	10	4	10	0.825802445	NA	10	4	4	10	4	4	1	1	2.49212678	10	0
chr13	63000000	chr17	4000000	2	10	2	10	0.449313223	NA	10	2	2	10	2	2	1	1	2.43670992	10	0
chr13	64000000	chr17	3000000	1	10	1	10	0.549059451	NA	10	1	1	10	1	1	1	1	1.70859521	10	0
chr13	64000000	chr17	5000000	3	10	3	10	0.727990687	NA	10	3	3	10	3	3	1	1	2.7540274	10	0
chr13	64000000	chr17	84000000	7	10	7	10	0.997450531	NA	10	7	7	10	7	7	1	1	2.73889472	10	0
chr13	64000000	chr17	86000000	7	10	7	10	0.999467671	NA	10	7	7	10	7	7	1	1	3.56183874	10	0
chr13	64000000	chr17	85000000	3	10	3	10	0.998012066	NA	10	3	3	10	3	3	1	1	2.56479015	10	0
chr13	64000000	chr17	83000000	1	10	1	10	0.854233563	NA	10	1	1	10	1	1	1	1	1.41963962	10	0
chr13	64000000	chr17	27000000	1	11	1	10	0.720393956	NA	10	0	0	10	0	0	4	1	2.31398951	10	0
chr13	64000000	chr17	33000000	4	10	4	10	0.977994144	NA	10	4	4	10	4	4	1	1	3.22078835	10	0
chr13	64000000	chr17	81000000	10	10	10	10	0.994938374	NA	10	10	10	10	10	10	1	1	1.82394586	10	0
chr13	64000000	chr17	90000000	4	10	4	10	0.883937359	NA	10	4	4	10	4	4	1	1	1.20020523	10	0
chr13	64000000	chr17	35000000	3	10	3	10	0.971303046	NA	10	3	3	10	3	3	1	1	2.51575742	10	0
chr13	64000000	chr17	89000000	4	10	4	10	0.907878339	NA	10	4	4	10	4	4	1	1	2.08289738	10	0
chr13	67000000	chr17	28000000	4	10	4	10	0.661012948	NA	10	4	4	10	4	4	1	1	2.33858607	10	0
chr13	69000000	chr17	49000000	1	10	1	10	0.371253699	NA	10	1	1	10	1	1	1	1	2.85950529	10	0
chr13	69000000	chr17	65000000	2	10	2	10	0.441394597	NA	10	2	2	10	2	2	1	1	2.30639924	10	0
chr13	69000000	chr17	66000000	1	10	1	10	0.712027371	NA	10	1	1	10	1	1	1	1	3.45721234	10	0
chr13	69000000	chr17	83000000	1	10	1	10	0.727005243	NA	10	1	1	10	1	1	1	1	2.34995471	10	0
chr13	70000000	chr17	66000000	2	10	2	10	0.478527218	NA	10	2	2	10	2	2	1	1	3.62677958	10	0
chr13	70000000	chr17	31000000	8	10	8	10	0.997666121	NA	10	8	8	10	8	8	1	1	4.09978809	10	0
chr13	70000000	chr17	83000000	6	10	6	10	0.989741683	NA	10	6	6	10	6	6	1	1	2.73204103	10	0
chr13	70000000	chr17	32000000	1	10	1	10	0.993734181	NA	10	1	1	10	1	1	1	1	3.85888072	10	0
chr13	70000000	chr17	84000000	4	10	4	10	0.999181211	NA	10	4	4	10	4	4	1	1	3.51867549	10	0
chr13	71000000	chr17	83000000	2	10	2	10	0.99984622	NA	10	2	2	10	2	2	1	1	3.23253385	10	0
chr13	71000000	chr17	32000000	1	10	1	10	0.769349933	NA	10	1	1	10	1	1	1	1	4.11195752	10	0
chr13	74000000	chr17	84000000	3	10	3	10	0.99983263	NA	10	3	3	10	3	3	1	1	3.38725127	10	0
chr13	74000000	chr17	66000000	1	10	1	10	0.456263989	NA	10	1	1	10	1	1	1	1	3.23222856	10	0
chr13	76000000	chr17	84000000	1	10	1	10	0.817582071	NA	10	1	1	10	1	1	1	1	3.04874132	10	0
chr13	77000000	chr17	84000000	3	10	3	10	0.995340228	NA	10	3	3	10	3	3	1	1	3.4207519	10	0
chr13	91000000	chr17	83000000	1	10	1	10	0.897474706	NA	10	1	1	10	1	1	1	1	2.20512857	10	0
chr13	92000000	chr17	83000000	3	10	2	10	0.94059056	NA	10	2	2	10	2	2	1	1	2.49989574	10	0
chr13	92000000	chr17	35000000	5	10	5	10	0.9996773	NA	10	5	5	10	5	5	1	1	3.2255785	10	0
chr13	92000000	chr17	33000000	3	10	3	10	0.996878862	NA	10	3	3	10	3	3	1	1	3.52531456	10	0
chr13	92000000	chr17	84000000	1	10	1	10	0.994214118	NA	10	1	1	10	1	1	1	1	3.43984543	10	0
chr13	92000000	chr17	81000000	5	10	5	10	0.997777045	NA	10	5	5	10	5	5	1	1	2.43921539	10	0
chr13	93000000	chr17	86000000	8	10	8	10	0.998183548	NA	10	8	8	10	8	8	1	1	3.20408344	10	0
chr13	93000000	chr17	81000000	8	10	8	10	0.999278128	NA	10	8	8	10	8	8	1	1	2.60501662	10	0
chr13	93000000	chr17	84000000	6	10	5	10	0.999891043	NA	10	5	5	10	5	5	1	1	3.85775273	10	0
chr13	93000000	chr17	33000000	6	10	6	10	0.999192417	NA	10	6	6	10	6	6	1	1	3.5310063	10	0
chr13	93000000	chr17	35000000	1	10	1	10	0.994585574	NA	10	1	1	10	1	1	1	1	3.51701687	10	0
chr13	93000000	chr17	83000000	1	10	1	10	0.978477597	NA	10	1	1	10	1	1	1	1	2.66560113	10	0
chr13	94000000	chr17	83000000	4	10	4	10	0.932792306	NA	10	4	4	10	4	4	1	1	1.58116256	10	0
chr13	94000000	chr17	84000000	4	10	4	10	0.99851948	NA	10	4	4	10	4	4	1	1	2.6548918	10	0
chr13	96000000	chr17	35000000	5	10	5	10	0.983083904	NA	10	5	5	10	5	5	1	1	2.21612519	10	0
chr13	96000000	chr17	83000000	2	10	2	10	0.953327715	NA	10	2	2	10	2	2	1	1	1.61662922	10	0
chr13	97000000	chr17	35000000	1	10	1	10	0.977871835	NA	10	1	1	10	1	1	1	1	3.14960173	10	0
chr13	97000000	chr17	84000000	8	10	8	10	0.999264777	NA	10	8	8	10	8	8	1	1	3.36183582	10	0
chr13	97000000	chr17	81000000	4	10	4	10	0.978627145	NA	10	4	4	10	4	4	1	1	2.27008335	10	0
chr13	97000000	chr17	33000000	1	10	1	10	0.975433946	NA	10	1	1	10	1	1	1	1	3.36560286	10	0
chr13	97000000	chr17	83000000	5	10	5	10	0.998925269	NA	10	5	5	10	5	5	1	1	2.58142937	10	0
chr13	98000000	chr17	30000000	1	10	1	10	0.928459048	NA	10	1	1	10	1	1	1	1	3.25696648	10	0
chr13	99000000	chr17	31000000	8	10	7	10	0.99964869	NA	10	7	7	10	7	7	1	1	3.76444527	10	0
chr13	99000000	chr17	66000000	11	10	11	10	0.990395963	NA	10	11	11	10	11	11	1	1	3.41175551	10	0
chr13	99000000	chr17	65000000	8	10	8	10	0.928386927	NA	10	8	8	10	8	8	1	1	2.39148261	10	0
chr13	99000000	chr17	49000000	5	10	5	10	0.962125063	NA	10	5	5	10	5	5	1	1	2.87154539	10	0
chr13	99000000	chr17	30000000	1	10	1	10	0.994913578	NA	10	1	1	10	1	1	1	1	3.64750271	10	0
chr13	99000000	chr17	50000000	2	10	2	10	0.917178273	NA	10	2	2	10	2	2	1	1	2.68713968	10	0
chr13	100000000	chr17	50000000	10	10	10	10	0.944949925	NA	10	10	10	10	10	10	1	1	3.17722955	10	0
chr13	100000000	chr17	31000000	8	10	8	10	0.999989867	NA	10	8	8	10	8	8	1	1	3.89566015	10	0
chr13	100000000	chr17	32000000	1	10	1	10	0.990457892	NA	10	1	1	10	1	1	1	1	3.50055621	10	0
chr13	100000000	chr17	51000000	1	10	1	10	0.917998493	NA	10	1	1	10	1	1	1	1	3.17922092	10	0
chr13	100000000	chr17	83000000	1	10	1	10	0.92536658	NA	10	1	1	10	1	1	1	1	2.22756553	10	0
chr13	101000000	chr17	31000000	2	10	2	10	0.925473154	NA	10	2	2	10	2	2	1	1	4.0212078	10	0
chr13	101000000	chr17	82000000	1	10	1	10	0.790136099	NA	10	1	1	10	1	1	1	1	2.54685436	10	0
