chr1	chr2	policy	relative_flip	flip_source	n_eval_contacts	top1_accuracy	same_cross_accuracy	pmax_threshold_accuracy	pmax_threshold_recall
chr2	chr17	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	653	0.306278714	0.513016845	0.2996633	0.136294028
chr2	chr17	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	653	0.306278714	0.513016845	0.2996633	0.136294028
chr2	chr17	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	653	0.306278714	0.513016845	0.2996633	0.136294028
chr2	chr18	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	568	0.242957746	0.540492958	0.259562842	0.167253521
chr2	chr18	pair_independent_trans_oracle	0	snp_truth_oracle	568	0.242957746	0.540492958	0.259562842	0.167253521
chr2	chr18	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	568	0.242957746	0.540492958	0.259562842	0.167253521
chr2	chr18	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	568	0.242957746	0.540492958	0.259562842	0.167253521
chr2	chr18	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	568	0.242957746	0.540492958	0.259562842	0.167253521
chr2	chr18	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	568	0.242957746	0.540492958	0.259562842	0.167253521
chr2	chr19	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	447	0.272930649	0.496644295	0.350515464	0.0760626398
chr2	chr19	pair_independent_trans_oracle	0	snp_truth_oracle	447	0.272930649	0.496644295	0.350515464	0.0760626398
chr2	chr19	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	447	0.272930649	0.496644295	0.350515464	0.0760626398
chr2	chr19	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	447	0.272930649	0.496644295	0.350515464	0.0760626398
chr2	chr19	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	447	0.272930649	0.496644295	0.350515464	0.0760626398
chr2	chr19	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	447	0.272930649	0.496644295	0.350515464	0.0760626398
chr2	chrX	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	735	0.291156463	0.448979592	0.461139896	0.121088435
chr2	chrX	pair_independent_trans_oracle	1	snp_truth_oracle	735	0.340136054	0.551020408	0.259067358	0.0680272109
chr2	chrX	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	735	0.291156463	0.448979592	0.461139896	0.121088435
chr2	chrX	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	735	0.291156463	0.448979592	0.461139896	0.121088435
chr2	chrX	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	735	0.291156463	0.448979592	0.461139896	0.121088435
chr2	chrX	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	735	0.291156463	0.448979592	0.461139896	0.121088435
chr3	chr4	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	870	0.291954023	0.491954023	0.287815126	0.157471264
chr3	chr4	pair_independent_trans_oracle	0	snp_truth_oracle	870	0.291954023	0.491954023	0.287815126	0.157471264
chr3	chr4	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	870	0.291954023	0.491954023	0.287815126	0.157471264
chr3	chr4	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	870	0.291954023	0.491954023	0.287815126	0.157471264
chr3	chr4	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	870	0.291954023	0.491954023	0.287815126	0.157471264
chr3	chr4	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	870	0.291954023	0.491954023	0.287815126	0.157471264
chr3	chr5	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	690	0.244927536	0.484057971	0.223076923	0.0420289855
chr3	chr5	pair_independent_trans_oracle	1	snp_truth_oracle	690	0.289855072	0.515942029	0.330769231	0.0623188406
chr3	chr5	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	690	0.244927536	0.484057971	0.223076923	0.0420289855
chr3	chr5	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	690	0.244927536	0.484057971	0.223076923	0.0420289855
chr3	chr5	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	690	0.244927536	0.484057971	0.223076923	0.0420289855
chr3	chr5	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	690	0.244927536	0.484057971	0.223076923	0.0420289855
chr3	chr6	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	683	0.245973646	0.510980966	0.4	0.0175695461
chr3	chr6	pair_independent_trans_oracle	0	snp_truth_oracle	683	0.245973646	0.510980966	0.4	0.0175695461
chr3	chr6	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	683	0.245973646	0.510980966	0.4	0.0175695461
chr3	chr6	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	683	0.245973646	0.510980966	0.4	0.0175695461
chr3	chr6	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	683	0.245973646	0.510980966	0.4	0.0175695461
chr3	chr6	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	683	0.245973646	0.510980966	0.4	0.0175695461
chr3	chr7	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	2113	0.230477993	0.332702319	0.204152249	0.0837671557
chr3	chr7	pair_independent_trans_oracle	1	snp_truth_oracle	2113	0.521060104	0.667297681	0.730103806	0.299574065
chr3	chr7	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	2113	0.230477993	0.332702319	0.204152249	0.0837671557
chr3	chr7	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	2113	0.230477993	0.332702319	0.204152249	0.0837671557
chr3	chr7	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	2113	0.230477993	0.332702319	0.204152249	0.0837671557
chr3	chr7	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	2113	0.230477993	0.332702319	0.204152249	0.0837671557
chr3	chr8	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	1041	0.209414025	0.392891451	0.0898203593	0.0144092219
chr3	chr8	pair_independent_trans_oracle	1	snp_truth_oracle	1041	0.317002882	0.607108549	0.425149701	0.0682036503
chr3	chr8	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	1041	0.209414025	0.392891451	0.0898203593	0.0144092219
chr3	chr8	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	1041	0.209414025	0.392891451	0.0898203593	0.0144092219
chr3	chr8	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1041	0.209414025	0.392891451	0.0898203593	0.0144092219
chr3	chr8	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1041	0.209414025	0.392891451	0.0898203593	0.0144092219
chr3	chr9	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	528	0.253787879	0.507575758	0.407407407	0.0208333333
chr3	chr9	pair_independent_trans_oracle	0	snp_truth_oracle	528	0.253787879	0.507575758	0.407407407	0.0208333333
chr3	chr9	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	528	0.253787879	0.507575758	0.407407407	0.0208333333
chr3	chr9	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	528	0.253787879	0.507575758	0.407407407	0.0208333333
chr3	chr9	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	528	0.253787879	0.507575758	0.407407407	0.0208333333
chr3	chr9	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	528	0.253787879	0.507575758	0.407407407	0.0208333333
chr3	chr10	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	665	0.279699248	0.514285714	0.2525	0.151879699
chr3	chr10	pair_independent_trans_oracle	0	snp_truth_oracle	665	0.279699248	0.514285714	0.2525	0.151879699
chr3	chr10	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	665	0.279699248	0.514285714	0.2525	0.151879699
chr3	chr10	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	665	0.279699248	0.514285714	0.2525	0.151879699
chr3	chr10	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	665	0.279699248	0.514285714	0.2525	0.151879699
chr3	chr10	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	665	0.279699248	0.514285714	0.2525	0.151879699
chr3	chr11	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	772	0.230569948	0.588082902	0.265306122	0.0336787565
chr3	chr11	pair_independent_trans_oracle	0	snp_truth_oracle	772	0.230569948	0.588082902	0.265306122	0.0336787565
chr3	chr11	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	772	0.230569948	0.588082902	0.265306122	0.0336787565
chr3	chr11	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	772	0.230569948	0.588082902	0.265306122	0.0336787565
chr3	chr11	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	772	0.230569948	0.588082902	0.265306122	0.0336787565
chr3	chr11	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	772	0.230569948	0.588082902	0.265306122	0.0336787565
chr3	chr12	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	1358	0.399116348	0.769513991	0.49391069	0.268777614
chr3	chr12	pair_independent_trans_oracle	0	snp_truth_oracle	1358	0.399116348	0.769513991	0.49391069	0.268777614
chr3	chr12	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	1358	0.399116348	0.769513991	0.49391069	0.268777614
chr3	chr12	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	1358	0.399116348	0.769513991	0.49391069	0.268777614
chr3	chr12	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1358	0.399116348	0.769513991	0.49391069	0.268777614
chr3	chr12	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1358	0.399116348	0.769513991	0.49391069	0.268777614
chr3	chr13	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	1063	0.512699906	0.660395108	0.851393189	0.258701787
chr3	chr13	pair_independent_trans_oracle	0	snp_truth_oracle	1063	0.512699906	0.660395108	0.851393189	0.258701787
chr3	chr13	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	1063	0.512699906	0.660395108	0.851393189	0.258701787
chr3	chr13	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	1063	0.512699906	0.660395108	0.851393189	0.258701787
chr3	chr13	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1063	0.512699906	0.660395108	0.851393189	0.258701787
chr3	chr13	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1063	0.512699906	0.660395108	0.851393189	0.258701787
chr3	chr14	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	660	0.451515152	0.584848485	0.479120879	0.33030303
chr3	chr14	pair_independent_trans_oracle	0	snp_truth_oracle	660	0.451515152	0.584848485	0.479120879	0.33030303
chr3	chr14	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	660	0.451515152	0.584848485	0.479120879	0.33030303
chr3	chr14	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	660	0.451515152	0.584848485	0.479120879	0.33030303
chr3	chr14	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	660	0.451515152	0.584848485	0.479120879	0.33030303
chr3	chr14	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	660	0.451515152	0.584848485	0.479120879	0.33030303
chr3	chr15	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	607	0.169686985	0.654036244	0.132352941	0.0593080725
chr3	chr15	pair_independent_trans_oracle	1	snp_truth_oracle	607	0.191103789	0.345963756	0.110294118	0.0494233937
chr3	chr15	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	607	0.169686985	0.654036244	0.132352941	0.0593080725
chr3	chr15	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	607	0.169686985	0.654036244	0.132352941	0.0593080725
chr3	chr15	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	607	0.169686985	0.654036244	0.132352941	0.0593080725
chr3	chr15	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	607	0.169686985	0.654036244	0.132352941	0.0593080725
chr3	chr16	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	340	0.267647059	0.544117647	0.263888889	0.0558823529
chr3	chr16	pair_independent_trans_oracle	0	snp_truth_oracle	340	0.267647059	0.544117647	0.263888889	0.0558823529
chr3	chr16	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	340	0.267647059	0.544117647	0.263888889	0.0558823529
chr3	chr16	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	340	0.267647059	0.544117647	0.263888889	0.0558823529
chr3	chr16	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	340	0.267647059	0.544117647	0.263888889	0.0558823529
chr3	chr16	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	340	0.267647059	0.544117647	0.263888889	0.0558823529
chr3	chr17	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	566	0.30565371	0.505300353	0.300518135	0.102473498
chr3	chr17	pair_independent_trans_oracle	0	snp_truth_oracle	566	0.30565371	0.505300353	0.300518135	0.102473498
chr3	chr17	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	566	0.30565371	0.505300353	0.300518135	0.102473498
chr3	chr17	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	566	0.30565371	0.505300353	0.300518135	0.102473498
chr3	chr17	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	566	0.30565371	0.505300353	0.300518135	0.102473498
chr3	chr17	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	566	0.30565371	0.505300353	0.300518135	0.102473498
chr3	chr18	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	763	0.515072084	0.647444299	0.637462236	0.276539974
chr3	chr18	pair_independent_trans_oracle	0	snp_truth_oracle	763	0.515072084	0.647444299	0.637462236	0.276539974
chr3	chr18	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	763	0.515072084	0.647444299	0.637462236	0.276539974
chr3	chr18	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	763	0.515072084	0.647444299	0.637462236	0.276539974
chr3	chr18	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	763	0.515072084	0.647444299	0.637462236	0.276539974
chr3	chr18	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	763	0.515072084	0.647444299	0.637462236	0.276539974
chr3	chr19	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	464	0.228448276	0.405172414	0.204255319	0.103448276
chr3	chr19	pair_independent_trans_oracle	0	snp_truth_oracle	464	0.228448276	0.405172414	0.204255319	0.103448276
chr3	chr19	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	464	0.228448276	0.405172414	0.204255319	0.103448276
chr3	chr19	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	464	0.228448276	0.405172414	0.204255319	0.103448276
chr3	chr19	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	464	0.228448276	0.405172414	0.204255319	0.103448276
chr3	chr19	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	464	0.228448276	0.405172414	0.204255319	0.103448276
chr3	chrX	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	405	0.22962963	0.528395062	0.208955224	0.0345679012
chr3	chrX	pair_independent_trans_oracle	0	snp_truth_oracle	405	0.22962963	0.528395062	0.208955224	0.0345679012
chr3	chrX	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	405	0.22962963	0.528395062	0.208955224	0.0345679012
chr3	chrX	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	405	0.22962963	0.528395062	0.208955224	0.0345679012
chr3	chrX	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	405	0.22962963	0.528395062	0.208955224	0.0345679012
chr3	chrX	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	405	0.22962963	0.528395062	0.208955224	0.0345679012
chr4	chr5	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	1849	0.410492158	0.512709573	0.44486692	0.253109789
chr4	chr5	pair_independent_trans_oracle	0	snp_truth_oracle	1849	0.410492158	0.512709573	0.44486692	0.253109789
chr4	chr5	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	1849	0.410492158	0.512709573	0.44486692	0.253109789
chr4	chr5	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	1849	0.410492158	0.512709573	0.44486692	0.253109789
chr4	chr5	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1849	0.410492158	0.512709573	0.44486692	0.253109789
chr4	chr5	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1849	0.410492158	0.512709573	0.44486692	0.253109789
chr4	chr6	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	741	0.337381916	0.538461538	0.546391753	0.143049933
chr4	chr6	pair_independent_trans_oracle	0	snp_truth_oracle	741	0.337381916	0.538461538	0.546391753	0.143049933
chr4	chr6	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	741	0.337381916	0.538461538	0.546391753	0.143049933
chr4	chr6	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	741	0.337381916	0.538461538	0.546391753	0.143049933
chr4	chr6	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	741	0.337381916	0.538461538	0.546391753	0.143049933
chr4	chr6	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	741	0.337381916	0.538461538	0.546391753	0.143049933
chr4	chr7	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	1423	0.229093465	0.320449754	0.21113882	0.178496135
chr4	chr7	pair_independent_trans_oracle	1	snp_truth_oracle	1423	0.454673226	0.679550246	0.472152951	0.399156711
chr4	chr7	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	1423	0.229093465	0.320449754	0.21113882	0.178496135
chr4	chr7	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	1423	0.229093465	0.320449754	0.21113882	0.178496135
chr4	chr7	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1423	0.229093465	0.320449754	0.21113882	0.178496135
chr4	chr7	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1423	0.229093465	0.320449754	0.21113882	0.178496135
chr4	chr8	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	623	0.322632424	0.544141252	0.380952381	0.0128410915
chr4	chr8	pair_independent_trans_oracle	0	snp_truth_oracle	623	0.322632424	0.544141252	0.380952381	0.0128410915
chr4	chr8	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	623	0.322632424	0.544141252	0.380952381	0.0128410915
chr4	chr8	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	623	0.322632424	0.544141252	0.380952381	0.0128410915
chr4	chr8	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	623	0.322632424	0.544141252	0.380952381	0.0128410915
chr4	chr8	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	623	0.322632424	0.544141252	0.380952381	0.0128410915
chr4	chr9	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	718	0.257660167	0.490250696	0.203389831	0.0167130919
chr4	chr9	pair_independent_trans_oracle	1	snp_truth_oracle	718	0.302228412	0.509749304	0.457627119	0.0376044568
chr4	chr9	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	718	0.257660167	0.490250696	0.203389831	0.0167130919
chr4	chr9	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	718	0.257660167	0.490250696	0.203389831	0.0167130919
chr4	chr9	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	718	0.257660167	0.490250696	0.203389831	0.0167130919
chr4	chr9	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	718	0.257660167	0.490250696	0.203389831	0.0167130919
chr4	chr10	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	1850	0.767567568	0.835675676	0.840832774	0.676756757
chr4	chr10	pair_independent_trans_oracle	0	snp_truth_oracle	1850	0.767567568	0.835675676	0.840832774	0.676756757
chr4	chr10	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	1850	0.767567568	0.835675676	0.840832774	0.676756757
chr4	chr10	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	1850	0.767567568	0.835675676	0.840832774	0.676756757
chr4	chr10	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1850	0.767567568	0.835675676	0.840832774	0.676756757
chr4	chr10	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1850	0.767567568	0.835675676	0.840832774	0.676756757
chr4	chr11	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	649	0.25577812	0.543913713	0.257142857	0.0138674884
chr4	chr11	pair_independent_trans_oracle	0	snp_truth_oracle	649	0.25577812	0.543913713	0.257142857	0.0138674884
chr4	chr11	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	649	0.25577812	0.543913713	0.257142857	0.0138674884
chr4	chr11	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	649	0.25577812	0.543913713	0.257142857	0.0138674884
chr4	chr11	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	649	0.25577812	0.543913713	0.257142857	0.0138674884
chr4	chr11	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	649	0.25577812	0.543913713	0.257142857	0.0138674884
chr4	chr12	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	1104	0.123188406	0.264492754	0.116367077	0.111413043
chr4	chr12	pair_independent_trans_oracle	0	snp_truth_oracle	1104	0.123188406	0.264492754	0.116367077	0.111413043
chr4	chr12	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	1104	0.123188406	0.264492754	0.116367077	0.111413043
chr4	chr12	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	1104	0.123188406	0.264492754	0.116367077	0.111413043
chr4	chr12	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1104	0.123188406	0.264492754	0.116367077	0.111413043
chr4	chr12	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	1104	0.123188406	0.264492754	0.116367077	0.111413043
chr4	chr13	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	582	0.33161512	0.596219931	0.35	0.264604811
chr4	chr13	pair_independent_trans_oracle	0	snp_truth_oracle	582	0.33161512	0.596219931	0.35	0.264604811
chr4	chr13	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	582	0.33161512	0.596219931	0.35	0.264604811
chr4	chr13	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	582	0.33161512	0.596219931	0.35	0.264604811
chr4	chr13	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	582	0.33161512	0.596219931	0.35	0.264604811
chr4	chr13	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	582	0.33161512	0.596219931	0.35	0.264604811
chr4	chr14	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	629	0.286168521	0.488076312	0.679012346	0.0874403816
chr4	chr14	pair_independent_trans_oracle	0	snp_truth_oracle	629	0.286168521	0.488076312	0.679012346	0.0874403816
chr4	chr14	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	629	0.286168521	0.488076312	0.679012346	0.0874403816
chr4	chr14	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	629	0.286168521	0.488076312	0.679012346	0.0874403816
chr4	chr14	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	629	0.286168521	0.488076312	0.679012346	0.0874403816
chr4	chr14	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	629	0.286168521	0.488076312	0.679012346	0.0874403816
chr4	chr15	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	471	0.220806794	0.522292994	0.0625	0.00212314225
chr4	chr15	pair_independent_trans_oracle	0	snp_truth_oracle	471	0.220806794	0.522292994	0.0625	0.00212314225
chr4	chr15	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	471	0.220806794	0.522292994	0.0625	0.00212314225
chr4	chr15	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	471	0.220806794	0.522292994	0.0625	0.00212314225
chr4	chr15	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	471	0.220806794	0.522292994	0.0625	0.00212314225
chr4	chr15	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	471	0.220806794	0.522292994	0.0625	0.00212314225
chr4	chr16	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	568	0.230633803	0.427816901	0.210412148	0.170774648
chr4	chr16	pair_independent_trans_oracle	1	snp_truth_oracle	568	0.339788732	0.572183099	0.368763557	0.299295775
chr4	chr16	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	568	0.230633803	0.427816901	0.210412148	0.170774648
chr4	chr16	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	568	0.230633803	0.427816901	0.210412148	0.170774648
chr4	chr16	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	568	0.230633803	0.427816901	0.210412148	0.170774648
chr4	chr16	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	568	0.230633803	0.427816901	0.210412148	0.170774648
chr4	chr17	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	480	0.239583333	0.445833333	0.241573034	0.179166667
chr4	chr17	pair_independent_trans_oracle	0	snp_truth_oracle	480	0.239583333	0.445833333	0.241573034	0.179166667
chr4	chr17	blind_geometry_nearest_pair_flip	0	blind_posterior_reconstruction_geometry	480	0.239583333	0.445833333	0.241573034	0.179166667
chr4	chr17	blind_posterior_geometry_agreement_pair_flip	0	blind_posterior_reconstruction_geometry	480	0.239583333	0.445833333	0.241573034	0.179166667
chr4	chr17	blind_high_pmax_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	480	0.239583333	0.445833333	0.241573034	0.179166667
chr4	chr17	blind_margin_geometry_pair_flip	0	blind_posterior_reconstruction_geometry	480	0.239583333	0.445833333	0.241573034	0.179166667
chr4	chr18	cis_selected_whole_chrom	0	cis_snp_truth_whole_chrom	424	0.29009434	0.535377358	0.7	0.016509434
