chr1	start1	chr2	start2	n_contacts	truth_top_state	truth_top_count	posterior_top_state	posterior_pmax	posterior_margin	whole_chrom_pred_state	whole_chrom_correct_contacts	chr_pair_oracle_correct_contacts	nearest_geometry_state	nearest_geometry_correct_contacts	same_cross_correct_contacts	truth_state_distance_rank	posterior_top1_distance_rank	posterior_top1_distance_gap	nearest_geometry_state	best_relative_flip_chr2
chr12	44000000	chr15	95000000	3	01	3	10	0.646260679	NA	10	0	0	10	0	3	3	1	0.466268492	10	0
chr12	44000000	chr15	49000000	1	01	1	10	0.445243418	NA	10	0	0	10	0	1	3	1	0.915068683	10	0
chr12	44000000	chr15	103000000	5	01	5	01	0.918775499	NA	01	5	5	01	5	5	1	1	1.52900347	01	0
chr12	44000000	chr15	97000000	1	01	1	10	0.598819315	NA	10	0	0	10	0	1	3	1	1.09322064	10	0
chr12	45000000	chr15	103000000	5	01	5	01	0.900538206	NA	01	5	5	01	5	5	1	1	1.42498274	01	0
chr12	45000000	chr15	55000000	1	01	1	10	0.625267148	NA	10	0	0	10	0	1	3	1	1.71694109	10	0
chr12	46000000	chr15	50000000	2	01	2	10	0.614573777	NA	10	0	0	10	0	2	3	1	1.55389559	10	0
chr12	46000000	chr15	54000000	1	01	1	10	0.730434656	NA	10	0	0	10	0	1	3	1	1.88753109	10	0
chr12	50000000	chr15	103000000	6	01	5	01	0.867626011	NA	01	5	5	01	5	5	1	1	1.04403523	01	0
chr12	51000000	chr15	96000000	2	01	2	10	0.678987503	NA	10	0	0	10	0	2	3	1	1.02263305	10	0
chr12	51000000	chr15	103000000	3	01	3	01	0.949956059	NA	01	3	3	01	3	3	1	1	1.1736744	01	0
chr12	51000000	chr15	102000000	1	01	1	10	0.451279342	NA	10	0	0	10	0	1	2	1	0.348292084	10	0
chr12	52000000	chr15	102000000	3	01	3	01	0.979965448	NA	01	3	3	01	3	3	1	1	1.4574268	01	0
chr12	52000000	chr15	103000000	1	01	1	11	0.3938604	NA	11	0	0	11	0	0	2	1	0.263170058	11	0
chr12	52000000	chr15	75000000	2	01	2	01	0.597273946	NA	01	2	2	01	2	2	1	1	0.952033003	01	0
chr12	52000000	chr15	95000000	3	01	3	01	0.80631423	NA	01	3	3	01	3	3	1	1	1.20338878	01	0
chr12	53000000	chr15	75000000	3	01	3	01	0.969015002	NA	01	3	3	01	3	3	1	1	1.96052345	01	0
chr12	53000000	chr15	93000000	3	01	3	01	0.973002195	NA	01	3	3	01	3	3	1	1	1.98938837	01	0
chr12	53000000	chr15	95000000	10	01	10	01	0.999465406	NA	01	10	10	01	10	10	1	1	2.22032493	01	0
chr12	53000000	chr15	102000000	4	01	4	01	0.927488625	NA	01	4	4	01	4	4	1	1	0.934143078	01	0
chr12	53000000	chr15	92000000	12	01	12	01	0.982369542	NA	01	12	12	01	12	12	1	1	1.95022806	01	0
chr12	53000000	chr15	96000000	1	11	1	01	0.502999723	NA	01	0	0	01	0	0	3	1	1.26484602	01	0
chr12	53000000	chr15	91000000	2	01	2	01	0.861352086	NA	01	2	2	01	2	2	1	1	1.46921243	01	0
chr12	53000000	chr15	47000000	1	01	1	01	0.519057572	NA	01	1	1	01	1	1	1	1	2.05728749	01	0
chr12	53000000	chr15	48000000	4	01	4	01	0.756495416	NA	01	4	4	01	4	4	1	1	2.03860492	01	0
chr12	53000000	chr15	103000000	2	01	2	11	0.631874025	NA	11	0	0	11	0	0	3	1	0.756330381	11	0
chr12	54000000	chr15	95000000	4	01	4	01	0.958437443	NA	01	4	4	01	4	4	1	1	2.00574873	01	0
chr12	54000000	chr15	103000000	3	01	3	11	0.543566346	NA	11	0	0	11	0	0	3	1	0.635038614	11	0
chr12	54000000	chr15	75000000	5	01	5	01	0.947772861	NA	01	5	5	01	5	5	1	1	1.7099539	01	0
chr12	54000000	chr15	102000000	2	01	2	01	0.712400436	NA	01	2	2	01	2	2	1	1	1.40775717	01	0
chr12	55000000	chr15	75000000	2	01	2	01	0.816148937	NA	01	2	2	01	2	2	1	1	0.880556796	01	0
chr12	55000000	chr15	76000000	1	01	1	10	0.486049622	NA	10	0	0	10	0	1	2	1	0.850354604	10	0
chr12	55000000	chr15	81000000	1	01	1	10	0.457493931	NA	10	0	0	01	1	1	1	2	0.0186897117	01	0
chr12	55000000	chr15	67000000	3	01	3	01	0.683108807	NA	01	3	3	01	3	3	1	1	0.611133848	01	0
chr12	55000000	chr15	93000000	1	01	1	01	0.479842901	NA	01	1	1	01	1	1	1	1	0.608169387	01	0
chr12	55000000	chr15	84000000	1	01	1	10	0.441155314	NA	10	0	0	10	0	1	2	1	0.536904978	10	0
chr12	56000000	chr15	67000000	3	01	3	10	0.723227799	NA	10	0	0	10	0	3	2	1	1.21903736	10	0
chr12	56000000	chr15	83000000	3	01	3	10	0.876133561	NA	10	0	0	10	0	3	2	1	1.52541399	10	0
chr12	56000000	chr15	82000000	1	01	1	10	0.821466565	NA	10	0	0	10	0	1	2	1	0.980516754	10	0
chr12	56000000	chr15	84000000	1	01	1	10	0.615781307	NA	10	0	0	10	0	1	2	1	2.06746487	10	0
chr12	60000000	chr15	3000000	2	01	2	10	0.42387712	NA	10	0	0	10	0	2	4	1	1.32031041	10	0
chr12	66000000	chr15	53000000	10	01	10	10	0.835762143	NA	10	0	0	10	0	10	4	1	0.996259025	10	0
chr12	66000000	chr15	52000000	2	01	1	10	0.540317237	NA	10	1	1	10	1	2	4	1	0.850857638	10	0
chr12	66000000	chr15	3000000	3	01	3	10	0.421114475	NA	10	0	0	10	0	3	4	1	0.772558701	10	0
chr12	66000000	chr15	55000000	1	01	1	10	0.543757319	NA	10	0	0	10	0	1	4	1	1.339637	10	0
chr12	66000000	chr15	54000000	2	01	2	10	0.82934761	NA	10	0	0	10	0	2	4	1	1.23264155	10	0
chr12	69000000	chr15	63000000	2	01	2	10	0.470040202	NA	10	0	0	10	0	2	4	1	1.10757013	10	0
chr12	102000000	chr15	75000000	3	01	3	11	0.25	NA	00	0	0	10	0	0	3	2	0.421812803	10	0
chr12	110000000	chr16	10000000	4	10	4	11	0.616529226	NA	11	0	4	11	0	0	2	1	2.38295656	11	1
chr12	110000000	chr16	9000000	2	00	1	11	0.444624901	NA	11	0	1	11	0	1	4	1	1.7268116	11	1
chr12	110000000	chr16	11000000	4	10	4	11	0.602299333	NA	11	0	4	11	0	0	2	1	2.24897786	11	1
chr12	110000000	chr16	8000000	1	10	1	11	0.588712454	NA	11	0	1	11	0	0	2	1	2.48727422	11	1
chr12	3000000	chr17	29000000	15	11	15	11	0.999970317	NA	11	15	15	11	15	15	1	1	3.41425109	11	0
chr12	3000000	chr17	30000000	1	11	1	11	0.999098659	NA	11	1	1	11	1	1	1	1	3.42045513	11	0
chr12	3000000	chr17	31000000	5	11	5	11	0.998788893	NA	11	5	5	11	5	5	1	1	3.5367376	11	0
chr12	3000000	chr17	28000000	1	11	1	11	0.936014533	NA	11	1	1	11	1	1	1	1	2.44364925	11	0
chr12	4000000	chr17	29000000	4	11	4	11	0.996254086	NA	11	4	4	11	4	4	1	1	2.61480057	11	0
chr12	4000000	chr17	31000000	2	01	1	11	0.977552533	NA	11	1	1	11	1	1	3	1	3.0020307	11	0
chr12	4000000	chr17	28000000	3	11	2	11	0.666537404	NA	11	2	2	11	2	2	1	1	1.80555769	11	0
chr12	4000000	chr17	71000000	1	11	1	11	0.432736784	NA	11	1	1	11	1	1	1	1	0.870588852	11	0
chr12	4000000	chr17	72000000	1	11	1	11	0.426004678	NA	11	1	1	11	1	1	1	1	0.85698792	11	0
chr12	7000000	chr17	32000000	1	11	1	11	0.992909968	NA	11	1	1	11	1	1	1	1	2.91327107	11	0
chr12	7000000	chr17	28000000	1	11	1	11	0.840399742	NA	11	1	1	11	1	1	1	1	2.00486217	11	0
chr12	7000000	chr17	72000000	5	11	5	11	0.649432123	NA	11	5	5	11	5	5	1	1	1.10687948	11	0
chr12	7000000	chr17	29000000	1	11	1	11	0.876750052	NA	11	1	1	11	1	1	1	1	2.86225884	11	0
chr12	8000000	chr17	72000000	6	11	6	11	0.689445436	NA	11	6	6	11	6	6	1	1	0.747168473	11	0
chr12	8000000	chr17	29000000	2	11	2	11	0.976696372	NA	11	2	2	11	2	2	1	1	2.46661143	11	0
chr12	9000000	chr17	5000000	1	11	1	11	0.572109938	NA	11	1	1	11	1	1	1	1	0.296110654	11	0
chr12	10000000	chr17	61000000	2	11	2	11	0.838314295	NA	11	2	2	11	2	2	1	1	2.80938962	11	0
chr12	10000000	chr17	62000000	3	11	3	11	0.943210125	NA	11	3	3	11	3	3	1	1	2.73413911	11	0
chr12	10000000	chr17	4000000	2	11	2	11	0.757667005	NA	11	2	2	11	2	2	1	1	1.62765755	11	0
chr12	11000000	chr17	61000000	2	11	2	11	0.545840144	NA	11	2	2	11	2	2	1	1	2.35387931	11	0
chr12	11000000	chr17	85000000	4	11	4	11	0.846767902	NA	11	4	4	11	4	4	1	1	1.15461071	11	0
chr12	11000000	chr17	86000000	6	11	6	11	0.927079022	NA	11	6	6	11	6	6	1	1	1.5132425	11	0
chr12	11000000	chr17	69000000	2	11	2	11	0.615379751	NA	11	2	2	11	2	2	1	1	2.18393606	11	0
chr12	11000000	chr17	5000000	3	11	3	11	0.48338744	NA	11	3	3	11	3	3	1	1	0.0947494898	11	0
chr12	12000000	chr17	5000000	20	11	20	00	0.606441975	NA	00	0	0	00	0	20	2	1	0.283900151	00	0
chr12	12000000	chr17	86000000	4	11	4	11	0.724064589	NA	11	4	4	11	4	4	1	1	0.392274201	11	0
chr12	12000000	chr17	32000000	1	11	1	11	0.892981172	NA	11	1	1	11	1	1	1	1	1.19413801	11	0
chr12	13000000	chr17	33000000	1	11	1	11	0.651236117	NA	11	1	1	11	1	1	1	1	0.701980833	11	0
chr12	13000000	chr17	32000000	7	11	7	11	0.95675981	NA	11	7	7	11	7	7	1	1	1.653871	11	0
chr12	13000000	chr17	8000000	2	11	2	00	0.487610757	NA	00	0	0	00	0	2	2	1	0.381174022	00	0
chr12	13000000	chr17	29000000	1	11	1	11	0.853613794	NA	11	1	1	11	1	1	1	1	2.17528382	11	0
chr12	15000000	chr17	29000000	1	11	1	11	0.66882515	NA	11	1	1	11	1	1	1	1	2.78175467	11	0
chr12	15000000	chr17	72000000	3	11	3	11	0.527606905	NA	11	3	3	11	3	3	1	1	0.165802566	11	0
chr12	55000000	chr17	85000000	2	10	2	10	0.319636583	NA	10	2	2	10	2	2	1	1	1.13346914	10	0
chr12	59000000	chr17	63000000	12	01	12	00	0.426438481	NA	00	0	0	00	0	0	4	1	0.321242116	00	0
chr12	59000000	chr17	64000000	4	01	4	11	0.37651068	NA	11	0	0	00	0	0	4	2	0.0352256912	00	0
chr12	60000000	chr17	19000000	20	01	20	10	0.520326316	NA	10	0	0	10	0	20	4	1	0.583644386	10	0
chr12	60000000	chr17	64000000	9	01	9	00	0.43019852	NA	00	0	0	00	0	0	4	1	0.472190795	00	0
chr12	60000000	chr17	18000000	1	11	1	10	0.447848678	NA	10	0	0	10	0	0	3	1	0.601183181	10	0
chr12	60000000	chr17	17000000	1	01	1	10	0.359319866	NA	10	0	0	10	0	1	4	1	0.288383309	10	0
chr12	61000000	chr17	18000000	2	01	2	10	0.380665034	NA	10	0	0	10	0	2	4	1	0.700242337	10	0
chr12	61000000	chr17	63000000	1	01	1	00	0.35653168	NA	00	0	0	00	0	0	4	1	0.521525316	00	0
chr12	61000000	chr17	64000000	1	01	1	00	0.338457882	NA	00	0	0	00	0	0	4	1	0.289643381	00	0
chr12	80000000	chr17	3000000	1	10	1	10	0.53606838	NA	10	1	1	10	1	1	1	1	2.00974187	10	0
chr12	84000000	chr17	80000000	8	10	8	10	0.446287811	NA	10	8	8	10	8	8	1	1	0.125998443	10	0
chr12	84000000	chr17	86000000	8	10	7	10	0.695846736	NA	10	7	7	10	7	8	1	1	0.111122137	10	0
chr12	84000000	chr17	85000000	3	10	3	10	0.79885006	NA	10	3	3	10	3	3	1	1	1.09742112	10	0
chr12	84000000	chr17	33000000	1	10	1	10	0.25	NA	00	0	0	10	1	0	1	1	0.00671448528	10	0
chr12	85000000	chr17	80000000	2	10	2	10	0.428700745	NA	10	2	2	00	0	2	2	2	0.319211449	00	0
chr12	85000000	chr17	86000000	4	10	4	00	0.504251182	NA	00	0	0	00	0	0	2	1	0.401371153	00	0
chr12	85000000	chr17	81000000	3	10	3	00	0.519509196	NA	00	0	0	00	0	0	2	1	0.97641272	00	0
chr12	85000000	chr17	84000000	8	10	7	00	0.732159078	NA	00	0	0	00	0	1	2	1	1.1009583	00	0
chr12	85000000	chr17	85000000	18	10	18	10	0.956102371	NA	10	18	18	10	18	18	1	1	0.686035939	10	0
chr12	85000000	chr17	5000000	9	10	9	10	0.732182086	NA	10	9	9	10	9	9	1	1	0.581589631	10	0
chr12	86000000	chr17	3000000	5	10	4	10	0.719473422	NA	10	4	4	10	4	4	1	1	1.19256214	10	0
chr12	86000000	chr17	48000000	4	10	4	10	0.340341896	NA	10	4	4	10	4	4	1	1	0.363071979	10	0
chr12	87000000	chr17	49000000	3	10	3	10	0.457876503	NA	10	3	3	10	3	3	1	1	1.58655362	10	0
chr12	87000000	chr17	4000000	1	10	1	10	0.68037945	NA	10	1	1	10	1	1	1	1	2.56250396	10	0
chr12	87000000	chr17	48000000	1	10	1	10	0.440505147	NA	10	1	1	10	1	1	1	1	1.94198111	10	0
chr12	87000000	chr17	3000000	2	10	2	10	0.921864569	NA	10	2	2	10	2	2	1	1	2.59706923	10	0
chr12	91000000	chr17	86000000	1	10	1	10	0.412718415	NA	10	1	1	00	0	1	2	2	0.475974304	00	0
chr12	110000000	chr17	30000000	4	11	4	10	0.568169236	NA	10	0	0	10	0	0	3	1	2.14304621	10	0
chr12	110000000	chr17	29000000	2	11	2	10	0.51260823	NA	10	0	0	10	0	0	3	1	2.44269369	10	0
chr12	111000000	chr17	30000000	2	11	2	10	0.506538749	NA	10	0	0	10	0	0	4	1	1.27995829	10	0
chr12	28000000	chr18	30000000	1	10	1	00	0.449929059	NA	00	0	0	00	0	0	2	1	1.08216735	00	0
chr12	28000000	chr18	34000000	3	10	3	10	0.718666673	NA	10	3	3	10	3	3	1	1	1.10120589	10	0
chr12	28000000	chr18	36000000	2	10	2	10	0.601984024	NA	10	2	2	10	2	2	1	1	1.08505295	10	0
chr12	28000000	chr18	31000000	3	10	3	00	0.47060439	NA	00	0	0	00	0	0	2	1	0.174782093	00	0
chr12	29000000	chr18	34000000	3	10	3	10	0.552400827	NA	10	3	3	10	3	3	1	1	0.489016416	10	0
chr12	29000000	chr18	80000000	10	10	10	00	0.920505524	NA	00	0	0	00	0	0	2	1	1.47866946	00	0
chr12	29000000	chr18	79000000	3	10	3	00	0.790232003	NA	00	0	0	00	0	0	2	1	1.47416009	00	0
chr12	29000000	chr18	82000000	1	10	1	10	0.779574633	NA	10	1	1	10	1	1	1	1	0.977087294	10	0
chr12	29000000	chr18	81000000	4	10	4	00	0.853735507	NA	00	0	0	00	0	0	2	1	1.00829746	00	0
chr12	30000000	chr18	80000000	2	00	1	00	0.779571354	NA	00	1	1	00	1	1	1	1	1.87784563	00	0
chr12	30000000	chr18	81000000	9	10	9	00	0.892546296	NA	00	0	0	00	0	0	2	1	1.41108755	00	0
chr12	30000000	chr18	82000000	2	10	2	10	0.442711771	NA	10	2	2	10	2	2	1	1	0.669945047	10	0
chr12	69000000	chr18	89000000	2	10	2	10	0.338276088	NA	10	2	2	10	2	2	1	1	0.993686596	10	0
chr12	74000000	chr18	89000000	1	10	1	10	0.339038908	NA	10	1	1	10	1	1	1	1	0.75883771	10	0
chr12	101000000	chr18	89000000	6	10	6	10	0.808006287	NA	10	6	6	10	6	6	1	1	1.26357657	10	0
chr12	101000000	chr18	28000000	1	01	1	00	0.454983085	NA	00	0	0	00	0	0	4	1	1.67329572	00	0
chr12	102000000	chr18	28000000	4	10	4	00	0.471519321	NA	00	0	0	00	0	0	2	1	1.60283481	00	0
chr12	102000000	chr18	89000000	15	10	15	10	0.962811649	NA	10	15	15	10	15	15	1	1	1.81048955	10	0
chr12	102000000	chr18	36000000	2	10	2	10	0.520749032	NA	10	2	2	10	2	2	1	1	1.73154736	10	0
chr12	103000000	chr18	89000000	8	10	8	10	0.885548115	NA	10	8	8	10	8	8	1	1	1.14671285	10	0
chr12	103000000	chr18	36000000	1	10	1	10	0.380056024	NA	10	1	1	10	1	1	1	1	1.27529782	10	0
chr12	103000000	chr18	88000000	1	10	1	10	0.554761708	NA	10	1	1	10	1	1	1	1	1.25961871	10	0
chr12	3000000	chr19	44000000	1	10	1	10	0.952485561	NA	10	1	1	10	1	1	1	1	3.28703258	10	0
chr12	4000000	chr19	30000000	2	11	2	10	0.348774433	NA	10	0	0	10	0	0	4	1	0.608993409	10	0
chr12	4000000	chr19	29000000	2	11	2	10	0.388299435	NA	10	0	0	10	0	0	4	1	1.19281335	10	0
chr12	4000000	chr19	4000000	1	11	1	10	0.527448595	NA	10	0	0	10	0	0	4	1	1.47425371	10	0
chr12	5000000	chr19	45000000	4	10	4	10	0.968766272	NA	10	4	4	10	4	4	1	1	2.58869483	10	0
chr12	5000000	chr19	44000000	7	10	7	10	0.9953686	NA	10	7	7	10	7	7	1	1	2.8610045	10	0
chr12	5000000	chr19	46000000	2	10	2	10	0.7662974	NA	10	2	2	10	2	2	1	1	2.58351228	10	0
chr12	7000000	chr19	45000000	2	10	2	10	0.953437686	NA	10	2	2	10	2	2	1	1	3.07583305	10	0
chr12	7000000	chr19	30000000	1	11	1	10	0.386584193	NA	10	0	0	10	0	0	4	1	1.24197088	10	0
chr12	15000000	chr19	44000000	1	00	1	10	0.935868025	NA	10	0	0	10	0	0	3	1	3.23213437	10	0
chr12	15000000	chr19	4000000	2	11	2	10	0.637657404	NA	10	0	0	10	0	0	4	1	1.67062794	10	0
chr12	16000000	chr19	44000000	15	10	15	10	0.999520779	NA	10	15	15	10	15	15	1	1	3.13343254	10	0
chr12	16000000	chr19	45000000	2	10	2	10	0.932043195	NA	10	2	2	10	2	2	1	1	3.0468182	10	0
chr12	17000000	chr19	43000000	13	10	13	10	0.999612272	NA	10	13	13	10	13	13	1	1	3.23671707	10	0
chr12	17000000	chr19	37000000	1	10	1	10	0.800579429	NA	10	1	1	10	1	1	1	1	3.69517095	10	0
chr12	17000000	chr19	45000000	1	10	1	10	0.767209291	NA	10	1	1	10	1	1	1	1	3.62832759	10	0
chr12	17000000	chr19	44000000	5	10	5	10	0.995162189	NA	10	5	5	10	5	5	1	1	3.37791054	10	0
chr12	17000000	chr19	40000000	9	10	9	10	0.999793589	NA	10	9	9	10	9	9	1	1	4.24419572	10	0
chr12	17000000	chr19	39000000	1	10	1	10	0.996581733	NA	10	1	1	10	1	1	1	1	4.13615281	10	0
chr12	31000000	chr19	39000000	2	10	2	10	0.950347841	NA	10	2	2	10	2	2	1	1	2.45837628	10	0
chr12	35000000	chr19	39000000	1	10	1	10	0.906899989	NA	10	1	1	10	1	1	1	1	3.2974142	10	0
chr12	37000000	chr19	38000000	1	10	1	10	0.9404791	NA	10	1	1	10	1	1	1	1	3.9419076	10	0
chr12	38000000	chr19	37000000	1	10	1	10	0.99993825	NA	10	1	1	10	1	1	1	1	3.67686843	10	0
chr12	38000000	chr19	38000000	2	10	2	10	0.983720541	NA	10	2	2	10	2	2	1	1	3.88611166	10	0
chr12	38000000	chr19	46000000	4	10	4	10	0.999323487	NA	10	4	4	10	4	4	1	1	3.61049651	10	0
chr12	38000000	chr19	43000000	4	10	4	10	0.921377838	NA	10	4	4	10	4	4	1	1	2.90875154	10	0
chr12	39000000	chr19	47000000	1	10	1	10	0.802295029	NA	10	1	1	10	1	1	1	1	3.25117675	10	0
chr12	40000000	chr19	37000000	14	10	14	10	0.999968886	NA	10	14	14	10	14	14	1	1	4.05389857	10	0
chr12	40000000	chr19	38000000	15	10	15	10	0.999902487	NA	10	15	15	10	15	15	1	1	4.04331195	10	0
chr12	40000000	chr19	46000000	1	10	1	10	0.901843846	NA	10	1	1	10	1	1	1	1	4.08431293	10	0
chr12	40000000	chr19	43000000	2	10	2	10	0.810491979	NA	10	2	2	10	2	2	1	1	3.29831214	10	0
chr12	40000000	chr19	40000000	4	10	4	10	0.999055088	NA	10	4	4	10	4	4	1	1	4.13443092	10	0
chr12	41000000	chr19	39000000	1	10	1	10	0.771820903	NA	10	1	1	10	1	1	1	1	2.73488053	10	0
chr12	41000000	chr19	40000000	2	10	2	10	0.921076953	NA	10	2	2	10	2	2	1	1	2.82901091	10	0
chr12	45000000	chr19	37000000	1	10	1	10	0.972098351	NA	10	1	1	10	1	1	1	1	2.35075884	10	0
chr12	45000000	chr19	38000000	1	10	1	10	0.841393113	NA	10	1	1	10	1	1	1	1	2.3204925	10	0
chr12	46000000	chr19	37000000	2	10	2	10	0.765383005	NA	10	2	2	10	2	2	1	1	2.94100575	10	0
chr12	78000000	chr19	37000000	3	10	3	10	0.709297478	NA	10	3	3	10	3	3	1	1	2.56196964	10	0
chr12	78000000	chr19	45000000	1	10	1	10	0.486970633	NA	10	1	1	10	1	1	1	1	2.11707106	10	0
chr12	110000000	chr19	43000000	14	10	14	11	0.99801743	NA	11	0	0	11	0	0	3	1	2.69119127	11	0
chr12	110000000	chr19	44000000	7	10	7	11	0.996822238	NA	11	0	0	11	0	0	3	1	2.33127495	11	0
chr12	111000000	chr19	43000000	2	10	2	11	0.998018503	NA	11	0	0	11	0	0	3	1	3.3548304	11	0
chr12	111000000	chr19	44000000	9	10	9	11	0.998262823	NA	11	0	0	11	0	0	4	1	3.04574223	11	0
chr12	111000000	chr19	45000000	13	10	13	11	0.999996901	NA	11	0	0	11	0	0	4	1	3.36737094	11	0
chr12	111000000	chr19	46000000	2	10	2	11	0.999476016	NA	11	0	0	11	0	0	4	1	3.3700944	11	0
chr12	112000000	chr19	45000000	25	10	25	11	0.999986649	NA	11	0	0	11	0	0	4	1	2.7308702	11	0
chr12	112000000	chr19	44000000	2	10	2	11	0.979682207	NA	11	0	0	11	0	0	4	1	2.79536546	11	0
chr12	112000000	chr19	29000000	11	11	7	11	0.976950705	NA	11	7	7	11	7	7	1	1	2.60650548	11	0
chr12	112000000	chr19	38000000	4	10	4	11	0.956600547	NA	11	0	0	11	0	0	4	1	2.94931695	11	0
chr12	112000000	chr19	26000000	2	11	2	11	0.81791842	NA	11	2	2	11	2	2	1	1	2.54650168	11	0
chr12	112000000	chr19	27000000	6	11	6	11	0.964640915	NA	11	6	6	11	6	6	1	1	2.46051053	11	0
chr12	112000000	chr19	46000000	19	10	19	11	0.999997258	NA	11	0	0	11	0	0	4	1	2.85777796	11	0
chr12	112000000	chr19	16000000	4	10	3	11	0.954625547	NA	11	1	1	11	1	1	4	1	2.7985375	11	0
chr12	112000000	chr19	47000000	7	10	7	11	0.999925613	NA	11	0	0	11	0	0	4	1	2.91446087	11	0
chr12	112000000	chr19	37000000	8	10	8	11	0.999936104	NA	11	0	0	11	0	0	4	1	2.90646974	11	0
chr12	112000000	chr19	36000000	2	10	2	11	0.991761088	NA	11	0	0	11	0	0	4	1	2.80628815	11	0
chr12	112000000	chr19	50000000	1	10	1	11	0.865023613	NA	11	0	0	11	0	0	4	1	2.86543743	11	0
chr12	112000000	chr19	8000000	3	10	3	11	0.965132356	NA	11	0	0	11	0	0	4	1	2.86304206	11	0
chr12	113000000	chr19	16000000	3	10	3	10	0.670672596	NA	10	3	3	10	3	3	1	1	1.17084255	10	0
chr12	113000000	chr19	8000000	4	10	4	10	0.512205899	NA	10	4	4	10	4	4	1	1	0.67222347	10	0
chr12	113000000	chr19	39000000	3	10	3	10	0.833001614	NA	10	3	3	10	3	3	1	1	1.05194205	10	0
chr13	4000000	chr14	32000000	3	00	3	11	0.25	NA	00	3	3	00	3	3	1	4	3.14449283	00	0
chr13	9000000	chr14	17000000	2	00	2	00	0.906555593	NA	00	2	2	00	2	2	1	1	2.44376387	00	0
chr13	9000000	chr14	18000000	1	00	1	00	0.767709136	NA	00	1	1	00	1	1	1	1	3.12451675	00	0
chr13	10000000	chr14	17000000	9	00	9	00	0.996711254	NA	00	9	9	00	9	9	1	1	3.18195561	00	0
chr13	10000000	chr14	18000000	3	00	3	00	0.999867439	NA	00	3	3	00	3	3	1	1	3.90318119	00	0
chr13	14000000	chr14	16000000	1	00	1	00	0.990023434	NA	00	1	1	00	1	1	1	1	3.76233176	00	0
chr13	15000000	chr14	17000000	2	00	2	00	0.978992164	NA	00	2	2	00	2	2	1	1	3.95572436	00	0
chr13	16000000	chr14	17000000	2	00	2	00	0.999080896	NA	00	2	2	00	2	2	1	1	3.9027693	00	0
chr13	17000000	chr14	17000000	3	00	3	00	0.99935931	NA	00	3	3	00	3	3	1	1	3.82379577	00	0
chr13	17000000	chr14	15000000	1	00	1	00	0.999740183	NA	00	1	1	00	1	1	1	1	3.64852244	00	0
chr13	17000000	chr14	16000000	1	00	1	00	0.994088054	NA	00	1	1	00	1	1	1	1	3.66880389	00	0
chr13	18000000	chr14	15000000	3	00	3	00	0.890715301	NA	00	3	3	00	3	3	1	1	3.50321618	00	0
chr13	18000000	chr14	14000000	4	00	4	00	0.999568164	NA	00	4	4	00	4	4	1	1	2.92593245	00	0
chr13	18000000	chr14	18000000	3	00	3	00	0.995993614	NA	00	3	3	00	3	3	1	1	3.92782168	00	0
chr13	18000000	chr14	16000000	3	00	3	00	0.998857617	NA	00	3	3	00	3	3	1	1	3.42154556	00	0
chr13	18000000	chr14	13000000	1	00	1	00	0.947939456	NA	00	1	1	00	1	1	1	1	3.71971387	00	0
chr13	19000000	chr14	14000000	4	00	4	00	0.978374243	NA	00	4	4	00	4	4	1	1	2.69722052	00	0
chr13	19000000	chr14	32000000	8	00	8	00	0.994136214	NA	00	8	8	00	8	8	1	1	3.45819509	00	0
chr13	19000000	chr14	33000000	6	00	6	00	0.981788039	NA	00	6	6	00	6	6	1	1	2.32291566	00	0
chr13	20000000	chr14	14000000	4	00	4	00	0.989661217	NA	00	4	4	00	4	4	1	1	2.31498859	00	0
chr13	20000000	chr14	32000000	12	00	12	00	0.999956608	NA	00	12	12	00	12	12	1	1	3.38017223	00	0
chr13	20000000	chr14	33000000	9	00	9	00	0.973131895	NA	00	9	9	00	9	9	1	1	1.99167736	00	0
chr13	20000000	chr14	13000000	4	00	4	00	0.981330693	NA	00	4	4	00	4	4	1	1	3.17171201	00	0
chr13	21000000	chr14	32000000	20	00	20	00	0.99933356	NA	00	20	20	00	20	20	1	1	2.91026478	00	0
chr13	21000000	chr14	33000000	14	00	14	00	0.930592477	NA	00	14	14	00	14	14	1	1	1.41574147	00	0
chr13	27000000	chr14	15000000	6	00	6	00	0.99982065	NA	00	6	6	00	6	6	1	1	4.31088515	00	0
chr13	24000000	chr16	33000000	2	01	2	00	0.481412053	NA	00	0	0	00	0	0	2	1	1.46898602	00	0
chr13	50000000	chr16	79000000	10	01	10	01	0.920870304	NA	01	10	10	01	10	10	1	1	3.05742627	01	0
chr13	50000000	chr16	22000000	2	01	2	01	0.993415475	NA	01	2	2	01	2	2	1	1	4.38206892	01	0
chr13	51000000	chr16	22000000	9	01	9	01	0.996335864	NA	01	9	9	01	9	9	1	1	4.46459867	01	0
chr13	51000000	chr16	23000000	2	01	2	01	0.846783221	NA	01	2	2	01	2	2	1	1	3.57159043	01	0
chr13	51000000	chr16	79000000	4	01	4	01	0.696115375	NA	01	4	4	01	4	4	1	1	3.05144386	01	0
chr13	52000000	chr16	22000000	10	01	10	01	0.986700594	NA	01	10	10	01	10	10	1	1	4.42051191	01	0
chr13	52000000	chr16	21000000	8	01	8	01	0.859827161	NA	01	8	8	01	8	8	1	1	4.14451486	01	0
chr13	67000000	chr16	21000000	3	01	3	01	0.856463015	NA	01	3	3	01	3	3	1	1	4.16680426	01	0
